source,Clone,TRNO,EXCODE,HWAMS,HWAMM,LAIXS,LAIXM,CWAMS,CWAMM
15,TMS14F1022P0003,24,UYON1801CS,15166,6968,1.2,2,4889,2917
15,TMS14F1022P0006,25,UYON1801CS,15166,5721,1.2,8,4889,2569
15,TMS14F1035P0004,26,UYON1801CS,19217,6234,1.4,5,4793,2847
15,TMS14F1035P0007,27,UYON1801CS,19423,4410,1.6,5,5873,3125
15,TMS14F1036P0007,28,UYON1801CS,26810,6534,2.8,5,8201,3333
15,TMS14F1049P0001,29,UYON1801CS,15166,3359,1.2,6,4889,2569
15,TMS14F1098P0013,30,UYON1801CS,15166,5043,1.2,4,4889,5660
15,TMS14F1120P0003,31,UYON1801CS,13498,4506,1.2,4,7432,3681
15,TMS14F1125P0010,32,UYON1801CS,17193,7740,1.4,3,6513,4653
15,TMS14F1131P0001,33,UYON1801CS,13571,5036,0.9,3,5319,1562
15,TMS14F1146P0002,34,UYON1801CS,26318,7340,1.5,0,7081,4097
15,TMS14F1159P0003,35,UYON1801CS,19257,7989,1.5,3,5788,4688
15,TMS14F1194P0002,36,UYON1801CS,26032,7103,1.5,0,7026,3785
15,TMS14F1195P0004,37,UYON1801CS,11226,6329,0.9,2,3906,3264
15,TMS14F1195P0005,38,UYON1801CS,15088,5451,1.3,4,5521,2917
15,TMS14F1196P0003,39,UYON1801CS,11226,5316,0.9,2,3906,3229
15,TMS14F1208P0007,40,UYON1801CS,11226,6379,0.9,6,3906,2222
15,TMS14F1223P0007,41,UYON1801CS,11226,6637,0.9,3,3906,2882
15,TMS14F1224P0004,42,UYON1801CS,11226,4549,0.9,2,3906,2049
15,TMS14F1262P0002,43,UYON1801CS,11226,5773,0.9,4,3906,2778
15,TMS14F1278P0003,44,UYON1801CS,11226,8525,0.9,2,3906,3854
15,TMS14F1285P0006,45,UYON1801CS,19257,8452,1.5,2,5788,3785
15,TMS14F1285P0017,46,UYON1801CS,24735,7416,1.5,0,6797,3056
15,TMS14F1287P0008,47,UYON1801CS,21024,8619,2,7,7418,5903
15,TMS14F1288P0008,48,UYON1801CS,18666,2441,0.9,1,6946,2969
15,TMS14F1291P0003,49,UYON1801CS,26318,5304,1.5,0,7081,3299
15,TMS14F1291P0011,50,UYON1801CS,25071,4542,1.5,0,6857,2569
15,TMS14F1291P0012,51,UYON1801CS,10416,6043,0.8,6,4825,3681
15,TMS14F1292P0012,52,UYON1801CS,20981,5662,1.8,3,6502,7431
15,TMS14F1295P0012,53,UYON1801CS,13821,7130,1,1,5243,4444
15,TMS14F1297P0019,54,UYON1801CS,16773,4801,1.4,4,6414,4236
15,TMS14F1299P0007,55,UYON1801CS,16773,6183,1.4,4,6414,4549
15,TMS14F1300P0002,56,UYON1801CS,25711,6724,1.5,0,6970,3750
15,TMS14F1300P0008,57,UYON1801CS,568,5870,0.7,4,17237,3681
15,TMS14F1301P0004,58,UYON1801CS,26911,8143,1.5,0,7191,5972
15,TMS14F1301P0013,59,UYON1801CS,19915,11954,1.6,8,5731,5000
15,TMS14F1303P0012,60,UYON1801CS,16725,4298,1.1,8,4979,3715
15,TMS14F1306P0008,61,UYON1801CS,14153,8528,1,7,5197,5833
15,TMS14F1306P0015,62,UYON1801CS,24795,5368,2.4,3,7444,3889
15,TMS14F1306P0020,63,UYON1801CS,15732,5900,1,3,5885,3056
15,TMS14F1310P0004,64,UYON1801CS,14153,4315,1,5,5197,2222
15,TMS14F1310P0015,65,UYON1801CS,27227,7757,1.5,0,7250,4167
15,TMS14F1311P0002,66,UYON1801CS,14153,2276,1,5,5197,3299
15,TMS14F1312P0003,67,UYON1801CS,23040,3433,1.5,4,6513,3264
16,IITA-TMS-IBA000070,1,UYOT1801CS,16023,19153,2.6,5,7147,6821
16,IITA-TMS-IBA30572,2,UYOT1801CS,8939,17065,1.1,3,4290,7806
16,IITA-TMS-IBA980581,3,UYOT1801CS,11094,17878,1.4,4,5534,9323
16,IITA-TMS-IBA982101,4,UYOT1801CS,10403,19957,1.1,3,7137,9225
16,TMEB419,5,UYOT1801CS,14898,11804,2,3,6627,8990
16,TMS13F1021P0008,6,UYOT1801CS,7982,24571,1.3,4,6198,10278
16,TMS13F1049P0001,7,UYOT1801CS,8041,16260,1.1,1,5757,8618
16,TMS13F1114P0001,8,UYOT1801CS,9904,16627,1.3,4,5770,6750
16,TMS13F1126P0003,9,UYOT1801CS,8939,17262,1.1,3,4290,7115
16,TMS13F1182P0002,10,UYOT1801CS,9272,17050,1.5,5,7216,11347
16,TMS13F1304P0003,11,UYOT1801CS,11575,17575,1.5,2,5101,5868
16,TMS13F1315P0008,12,UYOT1801CS,8939,16753,1.1,2,4290,8708
16,TMS13F1376P0018,13,UYOT1801CS,24093,13304,2.2,NA,10908,2510
16,TMS13F1400P0001,14,UYOT1801CS,9904,13816,1.3,4,5770,6354
16,TMS13F1461P0002,15,UYOT1801CS,9904,16511,1.3,5,5770,9417
16,TMS13F2061P0005,16,UYOT1801CS,9904,29042,1.3,3,5770,11583
16,TMS13F2207P0001,17,UYOT1801CS,16023,23057,2.6,5,7147,7868
16,TMS14F1001P0004,18,UYOT1801CS,11575,17561,1.5,3,5101,7660
16,TMS14F1013P0007,19,UYOT1801CS,8939,6510,1.1,3,4290,4344
16,TMS14F1014P0016,20,UYOT1801CS,9904,15215,1.3,2,5770,5958
16,TMS14F1014P0017,21,UYOT1801CS,9904,15087,1.3,2,5770,7396
16,TMS14F1016P0006,22,UYOT1801CS,11575,26472,1.5,13,5101,8944
16,TMS14F1019P0015,23,UYOT1801CS,8939,9198,1.1,3,4290,3868
16,TMS14F1022P0003,24,UYOT1801CS,8939,20366,1.1,2,4290,6590
16,TMS14F1022P0006,25,UYOT1801CS,8939,11792,1.1,8,4290,5097
16,TMS14F1035P0004,26,UYOT1801CS,10946,22524,1.3,5,3977,4646
16,TMS14F1035P0007,27,UYOT1801CS,11575,18832,1.5,5,5101,5882
16,TMS14F1036P0007,28,UYOT1801CS,16023,23534,2.6,5,7147,9694
16,TMS14F1049P0001,29,UYOT1801CS,8939,21740,1.1,6,4290,8653
16,TMS14F1098P0013,30,UYOT1801CS,8939,16128,1.1,4,4290,6299
16,TMS14F1120P0003,31,UYOT1801CS,6568,16911,1.1,4,6654,9347
16,TMS14F1125P0010,32,UYOT1801CS,9904,18344,1.3,3,5770,5396
16,TMS14F1131P0001,33,UYOT1801CS,7699,19391,0.8,3,4549,7729
16,TMS14F1146P0002,34,UYOT1801CS,14799,16491,1.4,NA,5744,5153
16,TMS14F1159P0003,35,UYOT1801CS,11269,8849,1.4,3,4992,4458
16,TMS14F1194P0002,36,UYOT1801CS,14598,23396,1.4,NA,5708,6576
16,TMS14F1195P0004,37,UYOT1801CS,6779,12923,0.8,2,3443,6417
16,TMS14F1195P0005,38,UYOT1801CS,8689,17856,1.2,4,4914,7417
16,TMS14F1196P0003,39,UYOT1801CS,6779,14359,0.8,2,3443,3486
16,TMS14F1208P0007,40,UYOT1801CS,6779,21491,0.8,6,3443,8590
16,TMS14F1223P0007,41,UYOT1801CS,6779,16282,0.8,3,3443,4785
16,TMS14F1224P0004,42,UYOT1801CS,6779,10959,0.8,2,3443,2993
16,TMS14F1262P0002,43,UYOT1801CS,6779,24421,0.8,4,3443,10278
16,TMS14F1278P0003,44,UYOT1801CS,6779,14159,0.8,2,3443,4889
16,TMS14F1285P0006,45,UYOT1801CS,11269,13923,1.4,2,4992,3792
16,TMS14F1285P0017,46,UYOT1801CS,13845,14828,1.4,NA,5576,5347
16,TMS14F1287P0008,47,UYOT1801CS,11692,16788,1.9,7,6495,9083
16,TMS14F1288P0008,48,UYOT1801CS,9382,11990,0.8,1,6062,4736
16,TMS14F1291P0003,49,UYOT1801CS,14799,11310,1.4,NA,5744,3312
16,TMS14F1291P0011,50,UYOT1801CS,14023,8811,1.4,0,5611,3646
16,TMS14F1291P0012,51,UYOT1801CS,5674,11732,0.7,6,4154,5653
16,TMS14F1292P0012,52,UYOT1801CS,12520,8718,1.7,3,5674,4823
16,TMS14F1295P0012,53,UYOT1801CS,7940,13406,0.9,1,4460,5792
16,TMS14F1297P0019,54,UYOT1801CS,9471,11556,1.3,4,5706,7833
16,TMS14F1299P0007,55,UYOT1801CS,9471,12071,1.3,4,5706,5944
16,TMS14F1300P0002,56,UYOT1801CS,14401,18286,1.4,NA,5673,5104
16,TMS14F1300P0008,57,UYOT1801CS,1,25644,0.6,4,6902,12833
16,TMS14F1301P0004,58,UYOT1801CS,15145,18671,1.4,NA,5801,9708
16,TMS14F1301P0013,59,UYOT1801CS,11827,22729,1.5,8,4889,8458
16,TMS14F1303P0012,60,UYOT1801CS,9315,19679,1,8,4090,10160
16,TMS14F1306P0008,61,UYOT1801CS,8124,13162,1,7,4462,4979
16,TMS14F1306P0015,62,UYOT1801CS,14802,17045,2.2,3,6482,8208
16,TMS14F1306P0020,63,UYOT1801CS,8563,18174,0.9,3,4759,10819
16,TMS14F1310P0004,64,UYOT1801CS,8124,20588,1,5,4462,6125
16,TMS14F1310P0015,65,UYOT1801CS,15353,18116,1.4,NA,5840,6083
16,TMS14F1311P0002,66,UYOT1801CS,8124,13860,1,5,4462,8667
16,TMS14F1312P0003,67,UYOT1801CS,12892,16047,1.4,4,5413,12569
17,IITA-TMS-IBA000070,1,UYUB1901CS,24235,5890,2.7,5,7967,2911
17,IITA-TMS-IBA30572,2,UYUB1901CS,14181,2950,1.2,3,4824,2349
17,IITA-TMS-IBA980581,3,UYUB1901CS,17002,8477,1.5,4,6137,4526
17,IITA-TMS-IBA982101,4,UYUB1901CS,15891,6860,1.2,3,8210,5484
17,TMEB419,5,UYUB1901CS,21949,7827,2.1,3,7340,4651
17,TMS13F1021P0008,6,UYUB1901CS,13568,5894,1.3,4,6768,4198
17,TMS13F1049P0001,7,UYUB1901CS,13061,4337,1.1,1,6416,3771
17,TMS13F1114P0001,8,UYUB1901CS,15346,5761,1.4,4,6335,3792
17,TMS13F1126P0003,9,UYUB1901CS,14181,2736,1.2,3,4824,1365
17,TMS13F1182P0002,10,UYUB1901CS,15229,5582,1.6,5,7865,5146
17,TMS13F1304P0003,11,UYUB1901CS,17612,7087,1.5,2,5699,2198
17,TMS13F1315P0008,12,UYUB1901CS,14181,4454,1.2,2,4824,3594
17,TMS13F1376P0018,13,UYUB1901CS,32345,6524,2.8,0,13089,2771
17,TMS13F1400P0001,14,UYUB1901CS,15346,3110,1.4,4,6335,2802
17,TMS13F1461P0002,15,UYUB1901CS,15346,4820,1.4,5,6335,4427
17,TMS13F2061P0005,16,UYUB1901CS,15346,4631,1.4,3,6335,3208
17,TMS13F2207P0001,17,UYUB1901CS,24235,7111,2.7,5,7967,3708
17,TMS14F1001P0004,18,UYUB1901CS,17612,6279,1.5,3,5699,3573
17,TMS14F1013P0007,19,UYUB1901CS,14181,4646,1.2,3,4824,2292
17,TMS14F1014P0016,20,UYUB1901CS,15346,3903,1.4,2,6335,3073
17,TMS14F1014P0017,21,UYUB1901CS,15346,4413,1.4,2,6335,2990
17,TMS14F1016P0006,22,UYUB1901CS,17612,6473,1.5,13,5699,3042
17,TMS14F1019P0015,23,UYUB1901CS,14181,4175,1.2,3,4824,2010
17,TMS14F1022P0003,24,UYUB1901CS,14181,4046,1.2,2,4824,2021
17,TMS14F1022P0006,25,UYUB1901CS,14181,5179,1.2,8,4824,2344
17,TMS14F1035P0004,26,UYUB1901CS,17472,5578,1.4,5,4630,1198
17,TMS14F1035P0007,27,UYUB1901CS,17612,5738,1.5,5,5699,2750
17,TMS14F1036P0007,28,UYUB1901CS,24235,9655,2.7,5,7967,4438
17,TMS14F1049P0001,29,UYUB1901CS,14181,4741,1.2,6,4824,3438
17,TMS14F1098P0013,30,UYUB1901CS,14181,3435,1.2,4,4824,1667
17,TMS14F1120P0003,31,UYUB1901CS,11847,2502,1.2,4,7279,3490
17,TMS14F1125P0010,32,UYUB1901CS,15346,4207,1.4,3,6335,2958
17,TMS14F1131P0001,33,UYUB1901CS,11415,3563,0.9,3,5027,1323
17,TMS14F1146P0002,34,UYUB1901CS,21272,4359,1.5,0,6470,2406
17,TMS14F1159P0003,35,UYUB1901CS,17524,4441,1.5,3,5623,2167
17,TMS14F1194P0002,36,UYUB1901CS,21159,7707,1.5,0,6438,3656
17,TMS14F1195P0004,37,UYUB1901CS,10590,4235,0.9,2,3862,2802
17,TMS14F1195P0005,38,UYUB1901CS,14150,3151,1.2,4,5455,2177
17,TMS14F1196P0003,39,UYUB1901CS,10590,4564,0.9,2,3862,1875
17,TMS14F1208P0007,40,UYUB1901CS,10590,1884,0.9,6,3862,1365
17,TMS14F1223P0007,41,UYUB1901CS,10590,3619,0.9,3,3862,1646
17,TMS14F1224P0004,42,UYUB1901CS,10590,1533,0.9,2,3862,875
17,TMS14F1262P0002,43,UYUB1901CS,10590,7073,0.9,4,3862,3719
17,TMS14F1278P0003,44,UYUB1901CS,10590,3997,0.9,2,3862,1969
17,TMS14F1285P0006,45,UYUB1901CS,17524,5962,1.5,2,5623,3385
17,TMS14F1285P0017,46,UYUB1901CS,20267,6661,1.5,0,6280,1719
17,TMS14F1287P0008,47,UYUB1901CS,19210,6121,1.9,7,7246,3938
17,TMS14F1288P0008,48,UYUB1901CS,14464,3388,0.8,1,6555,1969
17,TMS14F1291P0003,49,UYUB1901CS,21272,3654,1.5,0,6470,1188
17,TMS14F1291P0011,50,UYUB1901CS,20617,4266,1.5,0,6336,1562
17,TMS14F1291P0012,51,UYUB1901CS,9190,1570,0.8,6,4668,1042
17,TMS14F1292P0012,52,UYUB1901CS,19157,6299,1.7,3,6338,5031
17,TMS14F1295P0012,53,UYUB1901CS,12070,2903,1,1,5008,1969
17,TMS14F1297P0019,54,UYUB1901CS,15286,7760,1.4,4,6288,5042
17,TMS14F1299P0007,55,UYUB1901CS,15286,2727,1.4,4,6288,3406
17,TMS14F1300P0002,56,UYUB1901CS,21019,3702,1.5,0,6408,3500
17,TMS14F1300P0008,57,UYUB1901CS,11,4783,0.7,4,14416,3344
17,TMS14F1301P0004,58,UYUB1901CS,21560,6360,1.5,0,6535,4594
17,TMS14F1301P0013,59,UYUB1901CS,18109,6321,1.6,8,5553,2979
17,TMS14F1303P0012,60,UYUB1901CS,14502,8229,1,8,4724,4854
17,TMS14F1306P0008,61,UYUB1901CS,12736,3373,1,7,5021,2021
17,TMS14F1306P0015,62,UYUB1901CS,22955,6372,2.3,3,7294,4042
17,TMS14F1306P0020,63,UYUB1901CS,13153,6167,0.9,3,5518,3208
17,TMS14F1310P0004,64,UYUB1901CS,12736,2344,1,5,5021,1573
17,TMS14F1310P0015,65,UYUB1901CS,21713,7352,1.5,0,6566,2292
17,TMS14F1311P0002,66,UYUB1901CS,12736,4818,1,5,5021,2802
17,TMS14F1312P0003,67,UYUB1901CS,19493,6777,1.5,4,6118,3292
18,IITA-TMS-IBA000070,1,UYUM1801CS,17950,12787,2.6,5,7329,5867
18,IITA-TMS-IBA30572,2,UYUM1801CS,9858,8286,1.1,3,4373,4792
18,IITA-TMS-IBA980581,3,UYUM1801CS,12608,10270,1.4,4,5680,4979
18,IITA-TMS-IBA982101,4,UYUM1801CS,13249,11296,1.2,3,7493,5908
18,TMEB419,5,UYUM1801CS,17036,10559,2,3,6833,5867
18,TMS13F1021P0008,6,UYUM1801CS,9116,12816,1.3,4,6304,5562
18,TMS13F1049P0001,7,UYUM1801CS,9294,7662,1.1,1,5898,5385
18,TMS13F1114P0001,8,UYUM1801CS,11021,9406,1.4,4,5874,6097
18,TMS13F1126P0003,9,UYUM1801CS,9858,8086,1.1,3,4373,1865
18,TMS13F1182P0002,10,UYUM1801CS,10591,14105,1.5,5,7344,8264
18,TMS13F1304P0003,11,UYUM1801CS,12724,13071,1.5,2,5208,6073
18,TMS13F1315P0008,12,UYUM1801CS,9858,9765,1.1,2,4373,5542
18,TMS13F1376P0018,13,UYUM1801CS,32981,18144,2.4,NA,12172,4729
18,TMS13F1400P0001,14,UYUM1801CS,11021,6688,1.4,4,5874,3958
18,TMS13F1461P0002,15,UYUM1801CS,11021,9691,1.4,5,5874,5972
18,TMS13F2061P0005,16,UYUM1801CS,11021,11640,1.4,3,5874,5194
18,TMS13F2207P0001,17,UYUM1801CS,17950,8355,2.6,5,7329,4965
18,TMS14F1001P0004,18,UYUM1801CS,12724,12160,1.5,3,5208,5368
18,TMS14F1013P0007,19,UYUM1801CS,9858,15761,1.1,3,4373,4302
18,TMS14F1014P0016,20,UYUM1801CS,11021,8363,1.4,2,5874,4167
18,TMS14F1014P0017,21,UYUM1801CS,11021,9764,1.4,2,5874,6458
18,TMS14F1016P0006,22,UYUM1801CS,12724,10177,1.5,13,5208,4215
18,TMS14F1019P0015,23,UYUM1801CS,9858,13922,1.1,3,4373,6521
18,TMS14F1022P0003,24,UYUM1801CS,9858,11612,1.1,2,4373,6500
18,TMS14F1022P0006,25,UYUM1801CS,9858,8804,1.1,8,4373,2167
18,TMS14F1035P0004,26,UYUM1801CS,12566,13321,1.3,5,4140,3840
18,TMS14F1035P0007,27,UYUM1801CS,12724,8873,1.5,5,5208,3486
18,TMS14F1036P0007,28,UYUM1801CS,17950,17930,2.6,5,7329,8264
18,TMS14F1049P0001,29,UYUM1801CS,9858,10140,1.1,6,4373,5250
18,TMS14F1098P0013,30,UYUM1801CS,9858,8260,1.1,4,4373,6125
18,TMS14F1120P0003,31,UYUM1801CS,7851,9982,1.1,4,6794,10201
18,TMS14F1125P0010,32,UYUM1801CS,11021,13858,1.4,3,5874,5344
18,TMS14F1131P0001,33,UYUM1801CS,8776,16652,0.8,3,4666,3854
18,TMS14F1146P0002,34,UYUM1801CS,17683,11267,1.4,NA,6047,4854
18,TMS14F1159P0003,35,UYUM1801CS,12616,12048,1.4,3,5120,4854
18,TMS14F1194P0002,36,UYUM1801CS,17454,12323,1.4,NA,6011,4486
18,TMS14F1195P0004,37,UYUM1801CS,7276,8836,0.8,2,3495,3490
18,TMS14F1195P0005,38,UYUM1801CS,9577,15091,1.2,4,4996,5118
18,TMS14F1196P0003,39,UYUM1801CS,7276,14333,0.8,2,3495,3542
18,TMS14F1208P0007,40,UYUM1801CS,7276,11089,0.8,6,3495,3757
18,TMS14F1223P0007,41,UYUM1801CS,7276,12291,0.8,3,3495,3077
18,TMS14F1224P0004,42,UYUM1801CS,7276,8220,0.8,2,3495,2285
18,TMS14F1262P0002,43,UYUM1801CS,7276,13963,0.8,4,3495,5722
18,TMS14F1278P0003,44,UYUM1801CS,7276,10586,0.8,2,3495,3948
18,TMS14F1285P0006,45,UYUM1801CS,12616,7119,1.4,2,5120,5500
18,TMS14F1285P0017,46,UYUM1801CS,16402,15644,1.4,NA,5845,4347
18,TMS14F1287P0008,47,UYUM1801CS,13265,7134,1.8,7,6665,4635
18,TMS14F1288P0008,48,UYUM1801CS,12666,5279,0.8,1,6445,3469
18,TMS14F1291P0003,49,UYUM1801CS,17683,12474,1.4,NA,6047,4156
18,TMS14F1291P0011,50,UYUM1801CS,16675,10902,1.4,NA,5887,2542
18,TMS14F1291P0012,51,UYUM1801CS,6420,12670,0.7,6,4247,6125
18,TMS14F1292P0012,52,UYUM1801CS,13819,11968,1.7,3,5798,8719
18,TMS14F1295P0012,53,UYUM1801CS,8905,10475,0.9,1,4573,4438
18,TMS14F1297P0019,54,UYUM1801CS,10572,10161,1.3,4,5807,5049
18,TMS14F1299P0007,55,UYUM1801CS,10572,9751,1.3,4,5807,4740
18,TMS14F1300P0002,56,UYUM1801CS,17183,11465,1.4,NA,5969,5125
18,TMS14F1300P0008,57,UYUM1801CS,4,12127,0.6,4,8237,7604
18,TMS14F1301P0004,58,UYUM1801CS,18172,17391,1.4,NA,6126,10375
18,TMS14F1301P0013,59,UYUM1801CS,13273,11459,1.5,8,5035,6552
18,TMS14F1303P0012,60,UYUM1801CS,10912,7788,1,8,4257,4403
18,TMS14F1306P0008,61,UYUM1801CS,9039,11755,1,7,4568,5885
18,TMS14F1306P0015,62,UYUM1801CS,16471,16766,2.2,3,6640,4729
18,TMS14F1306P0020,63,UYUM1801CS,10093,11382,0.9,3,4964,4410
18,TMS14F1310P0004,64,UYUM1801CS,9039,16940,1,5,4568,6924
18,TMS14F1310P0015,65,UYUM1801CS,18408,12707,1.4,NA,6164,4531
18,TMS14F1311P0002,66,UYUM1801CS,9039,6898,1,5,4568,5569
18,TMS14F1312P0003,67,UYUM1801CS,15162,11860,1.4,4,5646,8639
19,IITA-TMS-IBA000070,1,UYZA1901CS,15115,7766,2.7,5,7217,4823
19,IITA-TMS-IBA30572,2,UYZA1901CS,8780,4350,1.2,3,4386,4510
19,IITA-TMS-IBA980581,3,UYZA1901CS,10261,2648,1.5,4,5587,2257
19,IITA-TMS-IBA982101,4,UYZA1901CS,7697,2198,1.2,3,7348,3396
19,TMEB419,5,UYZA1901CS,13683,5084,2.1,3,6655,4651
19,TMS13F1021P0008,6,UYZA1901CS,7729,1511,1.3,4,6367,3417
19,TMS13F1049P0001,7,UYZA1901CS,7195,3865,1.1,1,5991,5354
19,TMS13F1114P0001,8,UYZA1901CS,9205,4263,1.4,4,5862,4333
19,TMS13F1126P0003,9,UYZA1901CS,8780,3253,1.2,3,4386,2771
19,TMS13F1182P0002,10,UYZA1901CS,8639,2764,1.5,5,7404,4125
19,TMS13F1304P0003,11,UYZA1901CS,11048,7139,1.5,2,5164,3948
19,TMS13F1315P0008,12,UYZA1901CS,8780,4142,1.2,2,4386,4833
19,TMS13F1376P0018,13,UYZA1901CS,17703,6490,2.5,0,11153,3698
19,TMS13F1400P0001,14,UYZA1901CS,9205,5561,1.4,4,5862,5958
19,TMS13F1461P0002,15,UYZA1901CS,9205,4449,1.4,5,5862,3062
19,TMS13F2061P0005,16,UYZA1901CS,9205,5122,1.4,3,5862,3510
19,TMS13F2207P0001,17,UYZA1901CS,15115,6800,2.7,5,7217,5573
19,TMS14F1001P0004,18,UYZA1901CS,11048,5531,1.5,3,5164,4802
19,TMS14F1013P0007,19,UYZA1901CS,8780,3229,1.2,3,4386,2573
19,TMS14F1014P0016,20,UYZA1901CS,9205,7152,1.4,2,5862,7208
19,TMS14F1014P0017,21,UYZA1901CS,9205,3971,1.4,2,5862,3594
19,TMS14F1016P0006,22,UYZA1901CS,11048,5688,1.5,13,5164,4271
19,TMS14F1019P0015,23,UYZA1901CS,8780,4237,1.2,3,4386,4510
19,TMS14F1022P0003,24,UYZA1901CS,8780,5159,1.2,2,4386,4562
19,TMS14F1022P0006,25,UYZA1901CS,8780,5903,1.2,8,4386,5208
19,TMS14F1035P0004,26,UYZA1901CS,10715,6370,1.3,5,4057,4437
19,TMS14F1035P0007,27,UYZA1901CS,11048,6110,1.5,5,5164,4250
19,TMS14F1036P0007,28,UYZA1901CS,15115,6871,2.7,5,7217,6042
19,TMS14F1049P0001,29,UYZA1901CS,8780,2514,1.2,6,4386,2083
19,TMS14F1098P0013,30,UYZA1901CS,8780,5204,1.2,4,4386,4510
19,TMS14F1120P0003,31,UYZA1901CS,5897,1976,1.1,4,6860,4625
19,TMS14F1125P0010,32,UYZA1901CS,9205,6732,1.4,3,5862,5458
19,TMS14F1131P0001,33,UYZA1901CS,6751,856,0.9,3,4715,688
19,TMS14F1146P0002,34,UYZA1901CS,12456,4522,1.4,0,5683,3167
19,TMS14F1159P0003,35,UYZA1901CS,10813,6772,1.5,3,5078,5302
19,TMS14F1194P0002,36,UYZA1901CS,12315,8450,1.4,0,5652,6760
19,TMS14F1195P0004,37,UYZA1901CS,6650,3301,0.9,2,3598,3583
19,TMS14F1195P0005,38,UYZA1901CS,8396,4768,1.2,4,5003,5042
19,TMS14F1196P0003,39,UYZA1901CS,6650,6737,0.9,2,3598,4948
19,TMS14F1208P0007,40,UYZA1901CS,6650,3094,0.9,6,3598,2802
19,TMS14F1223P0007,41,UYZA1901CS,6650,6368,0.9,3,3598,5094
19,TMS14F1224P0004,42,UYZA1901CS,6650,1109,0.9,2,3598,2062
19,TMS14F1262P0002,43,UYZA1901CS,6650,4327,0.9,4,3598,4281
19,TMS14F1278P0003,44,UYZA1901CS,6650,6184,0.9,2,3598,3802
19,TMS14F1285P0006,45,UYZA1901CS,10813,4968,1.5,2,5078,3375
19,TMS14F1285P0017,46,UYZA1901CS,12127,5848,1.4,0,5576,5354
19,TMS14F1287P0008,47,UYZA1901CS,11898,4081,1.9,7,6697,4865
19,TMS14F1288P0008,48,UYZA1901CS,8393,4200,0.8,1,6159,3927
19,TMS14F1291P0003,49,UYZA1901CS,12456,5768,1.4,0,5683,4031
19,TMS14F1291P0011,50,UYZA1901CS,12228,4833,1.4,0,5602,3219
19,TMS14F1291P0012,51,UYZA1901CS,5046,3891,0.7,6,4385,3812
19,TMS14F1292P0012,52,UYZA1901CS,12023,4154,1.7,3,5750,3896
19,TMS14F1295P0012,53,UYZA1901CS,7159,8302,1,1,4600,5625
19,TMS14F1297P0019,54,UYZA1901CS,9120,4486,1.4,4,5812,4677
19,TMS14F1299P0007,55,UYZA1901CS,9120,7259,1.4,4,5812,5708
19,TMS14F1300P0002,56,UYZA1901CS,12268,4932,1.4,0,5633,5875
19,TMS14F1300P0008,57,UYZA1901CS,0,358,0.7,4,7203,542
19,TMS14F1301P0004,58,UYZA1901CS,12802,3300,1.4,0,5751,2938
19,TMS14F1301P0013,59,UYZA1901CS,11393,3649,1.5,8,4990,4333
19,TMS14F1303P0012,60,UYZA1901CS,8534,4360,1,8,4176,3635
19,TMS14F1306P0008,61,UYZA1901CS,7506,2416,1,7,4667,3198
19,TMS14F1306P0015,62,UYZA1901CS,14292,4280,2.3,3,6592,5365
19,TMS14F1306P0020,63,UYZA1901CS,7232,1709,0.9,3,4969,2188
19,TMS14F1310P0004,64,UYZA1901CS,7506,3809,1,5,4667,2656
19,TMS14F1310P0015,65,UYZA1901CS,12682,4419,1.4,0,5755,2927
19,TMS14F1311P0002,66,UYZA1901CS,7506,5631,1,5,4667,3552
19,TMS14F1312P0003,67,UYZA1901CS,11496,6539,1.4,4,5422,6635
