Year,Clone,Location,CB_3Min,CB_3Msev,CGM_1sev,CGM_2sev,CMO_1Min,CMO_3Min,CMO_1Msev,CMO_3Msev,HWAM,CWAM
2019,TMS13F1304P0003,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,45.7,38.2
2019,TMS13F1304P0003,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,57.3,48.6
2019,TMS13F1304P0003,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,87.1,52.8
2019,TMS13F1304P0003,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,105.2,78.8
2020,TMS13F1304P0003,Ibadan,1,2,4,NA,NA,0,NA,1,84.7,47.3
2020,TMS13F1304P0003,Ibadan,1,2,4,NA,NA,0,NA,1,77.4,52.5
2019,TMS13F1304P0003,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,29.9,18.8
2019,TMS13F1304P0003,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,38.5,19.1
2017,TMS13F1315P0008,Ago-Owu,0,1,NA,NA,0,0,1,1,45,51.5
2017,TMS13F1315P0008,Ago-Owu,0,1,NA,NA,0,0,1,1,47.5,55
2017,TMS13F1315P0008,Ago-Owu,0,1,NA,NA,0,0,1,1,66,52.5
2017,TMS13F1315P0008,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1315P0008,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1315P0008,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1315P0008,Mokwa,0.52,3,NA,NA,0,0,1,1,37,70
2017,TMS13F1315P0008,Mokwa,0.31,2,NA,NA,0,0,1,1,45,120
2017,TMS13F1315P0008,Mokwa,0.52,2,NA,NA,0,0,1,1,37,92.4
2018,TMS13F1315P0008,Ago-Owu,0,1,4,2,0.3,0.1,3,2,58.5,38.5
2018,TMS13F1315P0008,Ago-Owu,0,1,4,2,0,0,1,1,37.5,44
2018,TMS13F1315P0008,Ago-Owu,0,1,3,2,0.1,0,3,2,35,50
2018,TMS13F1315P0008,Onne,0.3,3,4,NA,0,0,3,1,19,14
2018,TMS13F1315P0008,Onne,0.6,3,4,NA,0.1,0,3,1,26,18
2018,TMS13F1315P0008,Onne,0.5,3,3,NA,0.2,0,3,3,37,33
2018,TMS13F1315P0008,Otobi,0,1,NA,NA,0.09,0,4,1,76.3,47.3
2018,TMS13F1315P0008,Otobi,0,1,NA,NA,0,0.16,1,2,88.7,60.5
2018,TMS13F1315P0008,Otobi,0,1,NA,NA,0,0,1,1,19.3,17.6
2018,TMS13F1315P0008,Umudike,0,1,NA,NA,0.03,0.17,3,3,NA,NA
2018,TMS13F1315P0008,Umudike,0,1,NA,NA,0,0.11,1,3,31.3,15.3
2018,TMS13F1315P0008,Umudike,0,1,NA,NA,0,0.22,1,3,52.7,37.9
2018,TMS13F1315P0008,Ikenne,0,1,3,2,0,0.1,1,2,20,27.5
2018,TMS13F1315P0008,Ikenne,0,1,3,2,0,0,1,1,15.5,18.5
2018,TMS13F1315P0008,Ikenne,0,1,4,2,0,0,1,2,17,25
2018,TMS13F1315P0008,Kano,0,1,2,NA,0,0,1,1,16,40
2018,TMS13F1315P0008,Kano,0,1,1,NA,0,0,1,1,33,40
2018,TMS13F1315P0008,Kano,0,1,2,NA,0,0,1,1,6.5,9
2018,TMS13F1315P0008,Mokwa,0.5,2,4,NA,0,0,1,1,25,21
2018,TMS13F1315P0008,Mokwa,0.1,2,4,NA,0,0,1,1,8.5,52
2018,TMS13F1315P0008,Mokwa,0.1,2,4,NA,0,0,1,1,17.5,40
2018,TMS13F1315P0008,Ibadan,0.6,2,2,3,0.05,0,2,1,70.3,51
2018,TMS13F1315P0008,Ibadan,0.48,2,2,2,0,0,1,1,51.1,41.2
2018,TMS13F1315P0008,Ibadan,0.52,2,2,3,0.14,0.07,2,2,57,44.8
2019,TMS13F1315P0008,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,15.8,16.3
2019,TMS13F1315P0008,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,31.4,18.2
2019,TMS13F1315P0008,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,27.2,22.6
2019,TMS13F1315P0008,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,23.5,18.9
2019,TMS13F1315P0008,Onne,NA,NA,NA,NA,NA,NA,NA,NA,12.2,9.2
2019,TMS13F1315P0008,Onne,NA,NA,NA,NA,NA,NA,NA,NA,11.2,8.2
2019,TMS13F1315P0008,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,24.8,43.7
2019,TMS13F1315P0008,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,25.1,46.5
2019,TMS13F1315P0008,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,54.5,67.1
2019,TMS13F1315P0008,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,61.4,88.5
2019,TMS13F1315P0008,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,50,78.9
2019,TMS13F1315P0008,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,51.5,55.6
2019,TMS13F1315P0008,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,50.7,47.9
2019,TMS13F1315P0008,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,68.8,55.6
2020,TMS13F1315P0008,Ibadan,1,2,4,NA,NA,0,NA,1,60.3,43.2
2020,TMS13F1315P0008,Ibadan,1,2,3,NA,NA,0,NA,1,75.1,65.5
2019,TMS13F1315P0008,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,21.5,21.9
2019,TMS13F1315P0008,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,17.6,24.5
2017,TMS13F1376P0018,Ago-Owu,0,1,NA,NA,0,0,1,1,60,25
2017,TMS13F1376P0018,Ago-Owu,0,1,NA,NA,0,0,1,1,57.5,26
2017,TMS13F1376P0018,Ago-Owu,0,1,NA,NA,0,0,1,1,20,45
2017,TMS13F1376P0018,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1376P0018,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1376P0018,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1376P0018,Mokwa,0.24,2,NA,NA,0,0,1,1,80,40
2017,TMS13F1376P0018,Mokwa,0.5,3,NA,NA,0,0,1,1,85,50
2017,TMS13F1376P0018,Mokwa,0.5,3,NA,NA,0,0,1,1,70,30.4
2018,TMS13F1376P0018,Ago-Owu,0,2,4,2,0,0,1,1,55,86.5
2018,TMS13F1376P0018,Ago-Owu,0,1,4,2,0,0,1,1,29,83.5
2018,TMS13F1376P0018,Ago-Owu,0,1,5,2,0,0,1,1,40,82
2018,TMS13F1376P0018,Onne,0.6,3,4,NA,0,0,1,1,36,15
2018,TMS13F1376P0018,Onne,0.5,3,4,NA,0,0,3,1,42,17
2018,TMS13F1376P0018,Onne,0,3,3,NA,0,0,2,1,57,35
2018,TMS13F1376P0018,Otobi,0.41,3,NA,NA,0,0,1,1,81.9,19
2018,TMS13F1376P0018,Otobi,0,1,NA,NA,0,0,1,1,24.8,5.1
2018,TMS13F1376P0018,Umudike,0,1,NA,NA,0,0,1,1,NA,NA
2018,TMS13F1376P0018,Umudike,0,1,NA,NA,0,0,1,1,75.6,22.7
2018,TMS13F1376P0018,Ikenne,0,2,4,2,0,0,1,1,10,34.5
2018,TMS13F1376P0018,Ikenne,0,1,3,2,0,0,1,1,17,50.5
2018,TMS13F1376P0018,Ikenne,0,1,3,2,0,0,1,1,17,53.5
2018,TMS13F1376P0018,Kano,0.25,2,2,NA,0,0,1,1,25.5,20
2018,TMS13F1376P0018,Kano,0,1,2,NA,0,0,1,1,30,22.5
2018,TMS13F1376P0018,Kano,0,1,2,NA,0,0,1,1,46,23
2018,TMS13F1376P0018,Mokwa,0.4,2,4,NA,0,0,1,1,63,54
2018,TMS13F1376P0018,Mokwa,0,1,4,NA,0,0,1,1,63,39
2018,TMS13F1376P0018,Mokwa,0.1,2,4,NA,0,0,1,1,53,37
2018,TMS13F1376P0018,Ibadan,0.43,2,2,2,0,0,1,1,94,27.6
2018,TMS13F1376P0018,Ibadan,0.45,2,2,3,0,0,1,1,86.2,22.6
2018,TMS13F1376P0018,Ibadan,0.57,2,2,3,0,0,1,1,64.5,16.4
2019,TMS13F1376P0018,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,40.1,13.3
2019,TMS13F1376P0018,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,32.9,13.3
2019,TMS13F1376P0018,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,64.1,20.4
2019,TMS13F1376P0018,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,67.5,23.4
2019,TMS13F1376P0018,Onne,NA,NA,NA,NA,NA,NA,NA,NA,14.1,4.3
2019,TMS13F1376P0018,Onne,NA,NA,NA,NA,NA,NA,NA,NA,5.5,1.2
2019,TMS13F1376P0018,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,40.1,30.4
2019,TMS13F1376P0018,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,45.3,23.2
2019,TMS13F1376P0018,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,81.3,56.8
2019,TMS13F1376P0018,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,126.3,72.9
2019,TMS13F1376P0018,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,40.8,21.6
2019,TMS13F1376P0018,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,53,18.4
2019,TMS13F1376P0018,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,58.2,23.5
2019,TMS13F1376P0018,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,109.8,43.7
2020,TMS13F1376P0018,Ibadan,1,2,3,NA,NA,0,NA,1,87.5,42.3
2020,TMS13F1376P0018,Ibadan,1,2,4,NA,NA,0,NA,1,46,68.2
2019,TMS13F1376P0018,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,31.3,18.1
2019,TMS13F1376P0018,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,33.5,17.4
2017,TMS13F1400P0001,Ago-Owu,0,1,NA,NA,0,0,1,1,54,70
2017,TMS13F1400P0001,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1400P0001,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1400P0001,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS13F1400P0001,Mokwa,0.12,2,NA,NA,0,0,1,1,24.5,79
2017,TMS13F1400P0001,Mokwa,0.55,2,NA,NA,0,0,1,1,24,71.2
2017,TMS13F1400P0001,Mokwa,0.34,2,NA,NA,0,0,1,1,21.5,57.2
2018,TMS13F1400P0001,Ago-Owu,0,1,4,2,0,0.3,1,3,45,37
2018,TMS13F1400P0001,Ago-Owu,0.1,2,4,2,0,0.1,4,3,41,44.5
2018,TMS13F1400P0001,Ago-Owu,0,1,4,2,0,0.2,3,3,64.5,41
2018,TMS13F1400P0001,Onne,0.6,3,4,NA,0.1,0.2,4,3,26,29
2018,TMS13F1400P0001,Onne,0.3,2,4,NA,0.2,0.2,4,3,34,28
2018,TMS13F1400P0001,Onne,0.5,3,3,NA,0.2,0.3,4,4,34.5,36
2018,TMS13F1400P0001,Otobi,0,1,NA,NA,0,0,1,1,49.9,30.5
2018,TMS13F1400P0001,Umudike,0,1,NA,NA,0,0,1,1,NA,NA
2018,TMS13F1400P0001,Umudike,0,1,NA,NA,0,0,1,1,34.3,19
2018,TMS13F1400P0001,Ikenne,0,1,3,2,0.1,0.3,3,3,23.5,14
2018,TMS13F1400P0001,Ikenne,0.1,2,4,2,0.1,0.1,3,3,33,21
2018,TMS13F1400P0001,Ikenne,0,1,3,2,0.1,0.2,3,3,28.5,15.5
2018,TMS13F1400P0001,Kano,0.26,2,2,NA,0.06,0,3,1,26,43
2018,TMS13F1400P0001,Mokwa,0.4,2,4,NA,0,0,1,1,20,56.5
2018,TMS13F1400P0001,Mokwa,0.3,3,4,NA,0,0,1,1,28,37.5
2018,TMS13F1400P0001,Mokwa,0.1,2,4,NA,0,0,1,1,28.5,70
2018,TMS13F1400P0001,Ibadan,0.5,2,2,3,0,0,1,1,37.7,40.2
2018,TMS13F1400P0001,Ibadan,0.52,2,2,4,0.05,0,2,1,37.8,44.6
2018,TMS13F1400P0001,Ibadan,0.45,2,2,3,0.02,0,3,1,40.3,37.8
2019,TMS13F1400P0001,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,16.3,13.4
2019,TMS13F1400P0001,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,18.8,13.5
2019,TMS13F1400P0001,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,40.1,21.3
2019,TMS13F1400P0001,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,33.5,21.4
2019,TMS13F1400P0001,Onne,NA,NA,NA,NA,NA,NA,NA,NA,9.9,14.8
2019,TMS13F1400P0001,Onne,NA,NA,NA,NA,NA,NA,NA,NA,8.3,17.7
2019,TMS13F1400P0001,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,26.9,49.7
2019,TMS13F1400P0001,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,29.9,46.1
2019,TMS13F1400P0001,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,42.7,38.6
2019,TMS13F1400P0001,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,49.4,113.5
2019,TMS13F1400P0001,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,29.8,40.5
2019,TMS13F1400P0001,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,40,43.5
2019,TMS13F1400P0001,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,79.7,72.5
2019,TMS13F1400P0001,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,46.4,50.4
2020,TMS13F1400P0001,Ibadan,1,2,4,NA,NA,0.1,NA,2,47,65.1
2020,TMS13F1400P0001,Ibadan,1,2,4,NA,NA,0,NA,1,20.3,65.4
2019,TMS13F1400P0001,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,35.6,41
2019,TMS13F1400P0001,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,14.6,16.2
2017,TMS13F1461P0002,Ago-Owu,1,2,NA,NA,0,0,1,1,58,65.5
2017,TMS13F1461P0002,Ago-Owu,1,2,NA,NA,0,0,1,1,52.5,64
2017,TMS13F1461P0002,Ago-Owu,1,2,NA,NA,0,0,1,1,51.5,70
2017,TMS13F1461P0002,Ikenne,0.39,3,2,NA,0,0,1,1,63,48
2017,TMS13F1461P0002,Ikenne,0.89,3,3,NA,0,0,1,1,60.5,55
2017,TMS13F1461P0002,Ikenne,0.91,3,3,NA,0,0,1,1,52.5,42
2017,TMS13F1461P0002,Mokwa,0,1,NA,NA,0,0,1,1,62.5,97
2017,TMS13F1461P0002,Mokwa,0.27,2,NA,NA,0,0,1,1,18,66
2017,TMS13F1461P0002,Mokwa,0.45,2,NA,NA,0,0,1,1,52.5,57.5
2018,TMS13F1461P0002,Ago-Owu,1,3,4,2,0,0.1,1,2,72.5,43
2018,TMS13F1461P0002,Ago-Owu,1,2,4,2,0,0.1,1,2,43,45
2018,TMS13F1461P0002,Ago-Owu,1,2,5,2,0,0,1,1,49,55
2018,TMS13F1461P0002,Onne,0,1,4,NA,0,0,1,1,17,15
2018,TMS13F1461P0002,Onne,0.1,2,4,NA,0,0,1,1,35,25
2018,TMS13F1461P0002,Onne,0.3,3,4,NA,0,0,1,1,27,21
2018,TMS13F1461P0002,Otobi,0,1,NA,NA,0,0,1,1,34.6,50.5
2018,TMS13F1461P0002,Otobi,0,1,NA,NA,0,0,1,1,38.3,32.4
2018,TMS13F1461P0002,Otobi,0,1,NA,NA,0,0,1,1,120.4,52.7
2018,TMS13F1461P0002,Umudike,0,NA,NA,NA,0,0,1,1,37.5,35.2
2018,TMS13F1461P0002,Umudike,0,1,NA,NA,0,0,1,1,47,30.6
2018,TMS13F1461P0002,Umudike,0,1,NA,NA,0,0,1,1,41,20.2
2018,TMS13F1461P0002,Ikenne,1,3,2,NA,0,0.1,1,2,21.5,28
2018,TMS13F1461P0002,Ikenne,1,2,2,NA,0,0.1,2,2,18.5,40.5
2018,TMS13F1461P0002,Ikenne,1,2,2,NA,0,0,1,1,19.5,29
2018,TMS13F1461P0002,Kano,0,1,1,NA,0,0,1,1,38.5,40
2018,TMS13F1461P0002,Kano,0,1,2,NA,0,0,1,1,26.4,49
2018,TMS13F1461P0002,Kano,0,1,2,NA,0,0,1,1,29,28.5
2018,TMS13F1461P0002,Mokwa,0,1,3,3,NA,0,NA,1,40,41.5
2018,TMS13F1461P0002,Mokwa,0,1,3,3,0,0,1,1,55,32
2018,TMS13F1461P0002,Mokwa,0,1,2,4,0,0,1,1,21.5,50
2018,TMS13F1461P0002,Ibadan,0.34,2,2,3,0,0,1,1,42.3,37.4
2018,TMS13F1461P0002,Ibadan,0.55,2,2,3,0,0,1,1,32.4,19.1
2018,TMS13F1461P0002,Ibadan,0.45,2,2,3,0,0,1,1,31,19.3
2017,TMS13F1461P0002,Ibadan,1,2,4,NA,0,0,1,1,66.2,70
2017,TMS13F1461P0002,Ibadan,1,2,4,NA,0,0,1,1,69,39
2017,TMS13F1461P0002,Ibadan,1,2,4,NA,0,0,1,1,74.4,47
2019,TMS13F1461P0002,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,20.5,20.1
2019,TMS13F1461P0002,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,25.2,22.4
2019,TMS13F1461P0002,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,33.9,17.3
2019,TMS13F1461P0002,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,45.5,42.8
2019,TMS13F1461P0002,Onne,NA,NA,NA,NA,NA,NA,NA,NA,10.7,9.6
2019,TMS13F1461P0002,Onne,NA,NA,NA,NA,NA,NA,NA,NA,12.8,13.2
2019,TMS13F1461P0002,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,33.1,35.2
2019,TMS13F1461P0002,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,47.3,35.6
2019,TMS13F1461P0002,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,55.2,54.2
2019,TMS13F1461P0002,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,59.1,121
2019,TMS13F1461P0002,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,35.6,37.2
2019,TMS13F1461P0002,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,33.5,35.7
2019,TMS13F1461P0002,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,58.8,75.3
2019,TMS13F1461P0002,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,65.2,63.3
2019,TMS13F1461P0002,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,35.6,16.3
2019,TMS13F1461P0002,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,14.8,13.1
2020,TMS13F1461P0002,Ibadan,1,2,4,NA,NA,0,NA,1,49.5,61.1
2020,TMS13F1461P0002,Ibadan,1,2,4,NA,NA,0,NA,1,48.2,55.2
2017,TMS13F2061P0005,Ago-Owu,0.82,2,NA,NA,0,0.21,1,2,40.5,53.5
2017,TMS13F2061P0005,Ago-Owu,1,2,NA,NA,0,0,1,1,42.5,53
2017,TMS13F2061P0005,Ago-Owu,0.97,2,NA,NA,0,0,1,1,37.5,50
2017,TMS13F2061P0005,Ikenne,0.61,3,2,NA,0,0,1,1,68,43
2017,TMS13F2061P0005,Ikenne,0.69,3,2,NA,0,0,1,1,52,24.5
2017,TMS13F2061P0005,Ikenne,0.58,3,3,NA,0,0,1,1,66,45
2017,TMS13F2061P0005,Mokwa,0,1,NA,NA,0,0,1,1,58,55.8
2017,TMS13F2061P0005,Mokwa,0.17,2,NA,NA,0,0,1,1,49,67.2
2017,TMS13F2061P0005,Mokwa,0.26,2,NA,NA,0,0,1,1,47,72
2018,TMS13F2061P0005,Ago-Owu,1,2,4,2,0,0,1,2,54.5,75
2018,TMS13F2061P0005,Ago-Owu,1,2,4,2,0.1,0,3,3,33,74
2018,TMS13F2061P0005,Ago-Owu,1,2,4,2,0.2,0,4,1,34.5,52.5
2018,TMS13F2061P0005,Onne,0.1,2,4,NA,0,0,1,1,25,19.5
2018,TMS13F2061P0005,Onne,0.1,2,4,NA,0,0.1,1,3,18.5,15
2018,TMS13F2061P0005,Onne,0.5,3,4,NA,0,0,1,1,32,28
2018,TMS13F2061P0005,Otobi,0.26,2,NA,NA,0,0,1,1,108.5,60.1
2018,TMS13F2061P0005,Otobi,0,1,NA,NA,0,0,1,1,101.2,52.5
2018,TMS13F2061P0005,Otobi,0.59,3,NA,NA,0,0,1,1,112,54.2
2018,TMS13F2061P0005,Umudike,0,1,NA,NA,0,0,1,1,55.1,30
2018,TMS13F2061P0005,Umudike,0,1,NA,NA,0,0,1,1,32.6,10
2018,TMS13F2061P0005,Umudike,0,1,NA,NA,0,0.17,1,2,68.8,34.8
2018,TMS13F2061P0005,Ikenne,1,2,2,NA,0,0,1,2,20,27
2018,TMS13F2061P0005,Ikenne,1,2,2,NA,0,0,1,3,33,28
2018,TMS13F2061P0005,Ikenne,1,2,2,NA,0,0,1,1,17,17
2018,TMS13F2061P0005,Kano,0,1,2,NA,0,0,1,1,30,30
2018,TMS13F2061P0005,Kano,0,1,2,NA,0,0,1,1,47,45
2018,TMS13F2061P0005,Kano,0,1,2,NA,0.09,0,3,1,44.5,40
2018,TMS13F2061P0005,Mokwa,0.5,3,3,4,0,0,1,1,36,51
2018,TMS13F2061P0005,Mokwa,0,1,2,4,0,0,1,1,23.5,26
2018,TMS13F2061P0005,Mokwa,0.1,2,2,4,0,0,1,1,40.5,57
2018,TMS13F2061P0005,Ibadan,0.45,2,2,4,0,0,1,1,41,39
2018,TMS13F2061P0005,Ibadan,0.38,2,2,3,0,0,1,1,55.9,41.2
2018,TMS13F2061P0005,Ibadan,0.5,2,2,3,0,0,1,1,42.4,36.3
2017,TMS13F2061P0005,Ibadan,0.83,2,4,NA,0,0,1,1,78,65
2017,TMS13F2061P0005,Ibadan,1,2,4,NA,0,0,1,1,65.2,43.2
2017,TMS13F2061P0005,Ibadan,0.97,2,4,NA,0,0,1,1,53.2,42
2019,TMS13F2061P0005,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,14.6,12
2019,TMS13F2061P0005,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,32.3,18.8
2019,TMS13F2061P0005,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,38.1,20.8
2019,TMS13F2061P0005,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,11.4,13.4
2019,TMS13F2061P0005,Onne,NA,NA,NA,NA,NA,NA,NA,NA,12.9,9.1
2019,TMS13F2061P0005,Onne,NA,NA,NA,NA,NA,NA,NA,NA,15,8.5
2019,TMS13F2061P0005,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,46.8,34
2019,TMS13F2061P0005,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,19.6,25.7
2019,TMS13F2061P0005,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,57.6,71.1
2019,TMS13F2061P0005,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,52.6,97.9
2019,TMS13F2061P0005,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,43.3,46.5
2019,TMS13F2061P0005,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,32.6,25.5
2019,TMS13F2061P0005,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,54.2,68.5
2019,TMS13F2061P0005,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,71.7,63.2
2019,TMS13F2061P0005,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,31,18.8
2019,TMS13F2061P0005,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,15.9,14.9
2020,TMS13F2061P0005,Ibadan,1,2,5,NA,NA,0,NA,1,73.9,45.4
2020,TMS13F2061P0005,Ibadan,1,2,3,NA,NA,0,NA,1,50.8,45.3
2017,TMS13F2207P0001,Ago-Owu,1,2,NA,NA,0,0,1,1,66.5,60.5
2017,TMS13F2207P0001,Ago-Owu,1,2,NA,NA,0,0,1,1,56.5,50.5
2017,TMS13F2207P0001,Ago-Owu,1,2,NA,NA,0.03,0,2,1,48.5,58
2017,TMS13F2207P0001,Ikenne,1,3,2,NA,0,0,1,1,61,45
2017,TMS13F2207P0001,Ikenne,0.78,3,2,NA,0.17,0,2,1,63.5,50
2017,TMS13F2207P0001,Ikenne,0.89,3,2,NA,0,0.08,1,2,56.5,42
2017,TMS13F2207P0001,Mokwa,1,2,NA,NA,0.12,0.12,3,3,57.5,50
2017,TMS13F2207P0001,Mokwa,0.31,2,NA,NA,0.1,0,2,1,63,79
2017,TMS13F2207P0001,Mokwa,0.19,2,NA,NA,0.12,0.12,3,3,57,53
2018,TMS13F2207P0001,Ago-Owu,1,2,5,2,0.1,0.4,3,3,75,70
2018,TMS13F2207P0001,Ago-Owu,1,2,5,2,0.2,0.2,3,2,57.5,50
2018,TMS13F2207P0001,Ago-Owu,1,2,5,2,0,0.1,2,3,44,65
2018,TMS13F2207P0001,Onne,0.1,2,3,NA,0.1,0.2,3,3,35,26
2018,TMS13F2207P0001,Onne,0.7,3,3,NA,0.2,0.1,3,3,29,22
2018,TMS13F2207P0001,Onne,0.3,3,4,NA,0.2,0.1,4,3,21,16
2018,TMS13F2207P0001,Otobi,0.35,2,NA,NA,0.1,0.16,3,3,122.7,43.6
2018,TMS13F2207P0001,Otobi,0.53,2,NA,NA,0.11,0.11,4,2,102.5,51
2018,TMS13F2207P0001,Otobi,0.32,2,NA,NA,0.09,0.29,3,3,38.1,18.7
2018,TMS13F2207P0001,Umudike,0,1,NA,NA,0.1,0.12,3,3,52.4,29.8
2018,TMS13F2207P0001,Umudike,0,1,NA,NA,0.11,0.31,4,3,46.6,24.9
2018,TMS13F2207P0001,Umudike,0.29,2,NA,NA,0.09,0,3,1,16.8,16.8
2018,TMS13F2207P0001,Ikenne,1,2,2,NA,0,0.4,2,3,48.5,37
2018,TMS13F2207P0001,Ikenne,1,2,2,NA,0.1,0.2,2,2,30.5,28
2018,TMS13F2207P0001,Ikenne,1,2,2,NA,0.1,0.1,2,3,37,26
2018,TMS13F2207P0001,Kano,NA,NA,NA,NA,0,NA,1,NA,NA,NA
2018,TMS13F2207P0001,Kano,0.19,3,2,NA,0.14,0,3,1,23.8,55
2018,TMS13F2207P0001,Kano,0,1,2,NA,0,0,1,1,28,30
2018,TMS13F2207P0001,Mokwa,0,1,1,4,0,0,1,1,31,44
2018,TMS13F2207P0001,Mokwa,0,1,2,4,0,0,1,1,57,42
2018,TMS13F2207P0001,Mokwa,0,1,1,4,0,0,1,1,46,53
2018,TMS13F2207P0001,Ibadan,0.24,2,2,2,0.08,0.1,3,2,81,40.2
2018,TMS13F2207P0001,Ibadan,0.52,2,2,2,0,0,1,1,86.3,51.5
2018,TMS13F2207P0001,Ibadan,0.45,2,2,2,0,0,1,1,70,41.8
2017,TMS13F2207P0001,Ibadan,1,2,3,NA,0,0,1,1,71.6,47
2017,TMS13F2207P0001,Ibadan,1,2,2,NA,0,0,1,1,73,41
2017,TMS13F2207P0001,Ibadan,0.69,2,3,NA,0,0,1,1,87,38.4
2019,TMS13F2207P0001,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,33.5,19.9
