plant_name,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,plant_number,FieldNotes,Picture,"stem number counting			|CO_334:0000129","branching level counting			|CO_334:0000079","number of forks on branching level 1 counting			|CO_334:0000522","number of forks on branching level 2 counting			|CO_334:0000523","number of forks on branching level 3 counting			|CO_334:0000524","number of forks on branching level 4 counting			|CO_334:0000524-Copy-(0)",Plant height at first branching  Level,Plant height at second branching  Level,Plant height at third branching  Level,Plant height at fourth branching  Level,"plant height with leaf in cm			|CO_334:0000123","number of nodes at branching level 1 counting			|CO_334:0000352","number of nodes at branching level 2 counting			|CO_334:0000363","number of nodes at branching level 3 counting			|CO_334:0000368","number of nodes at branching level 4 counting			|CO_334:0000383","days to first forking event visual observation			|CO_334:0000467","days to second forking event visual observation			|CO_334:0000468","days to senescence on the first branch visual observation			|CO_334:0000518","days to third forking event visual observation			|CO_334:0000469","leaf life span in days			|CO_334:0000049",Leaf Lobe Counting,"leaf_1 lobe length measurement in cm			|CO_334:0000164","leaf_1 lobe Width measurement in cm			|CO_334:0000164-Copy-(0)","leaf_2 lobe length measurement in cm			|CO_334:0000164-Copy-(0)","leaf_2 lobe Width measurement in cm			|CO_334:0000164-Copy-(1)","leaf_3 lobe length measurement in cm - Leaf 1		|CO_334:0000164-Copy-(1)","leaf_3 lobe width measurement in cm			|CO_334:0000165",notes,"stem diameter measurement in cm|month 5			|COMP:0000129",Section_1 from branching_1-2_diameter,section from Branching_2-3_diameter,section from Branching_3-4_diameter
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,3,,1,4,9,5,,,2,0,0,0,0,0,0,0,0,0,150,0,0,0,0,,,,,,7,13,3.5,13,3.6,14,4,,13.19,0,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,3,,1,4,8,1,,,2,1,2,0,0,0,135,0,0,0,160,1,0,0,0,,,,,,7,19,5.5,16,4.5,16,4.9,,15.18,5.85,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,3,,1,4,8,2,,,1,1,3,0,0,0,120,0,0,0,165,3,0,0,0,,,,,,7,19,5.5,18,4.9,17,5,,17.93,9.35,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,3,,1,4,8,3,,,3,1,2,0,0,0,125,155,0,0,170,7,0,0,0,,,,,,7,19,5,22,6,19,5.3,,19.52,10.76,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,3,,1,4,8,4,,,4,0,0,0,0,0,0,0,0,0,180,0,0,0,0,,,,,,7,17.5,5,18,5.5,18,4.5,,14.09,0,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,3,,1,4,8,5,,,4,1,2,0,0,0,155,170,0,0,190,1,0,0,0,,,,,,9,17.5,7.3,17,5,20.5,5.5,,15.9,6.59,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,3,,1,4,7,1,,,2,2,2,3,0,0,55,145,175,0,200,18,8,0,0,,,,,,7,15,5,17,6,16,4.8,,21.56,15.23,8.32,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,3,,1,4,7,2,,,2,1,3,0,0,0,105,175,0,0,195,11,0,0,0,,,,,,7,16,4.8,15,4.5,14,4.7,,17.13,9.07,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,3,,1,4,7,3,,,5,2,2,3,0,0,85,175,195,0,210,17,2,0,0,,,,,,7,16,5.8,16,5.5,15.5,4.9,,20.75,13.5,7.6,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,3,,1,4,7,4,,,3,1,2,0,0,0,95,180,0,0,200,15,0,0,0,,,,,,7,15,4.7,15,4.5,14.6,3.9,,16.17,9.87,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,3,,1,4,7,5,,,4,1,2,0,0,0,140,165,0,0,180,4,0,0,0,,,,,,7,17,5,13,4.5,16.5,4.7,,11.79,7.91,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,3,,1,4,6,1,,,3,2,3,2,0,0,120,190,0,0,220,22,2,0,0,,,,,,7,14.5,4.3,15,4.5,14,5,,19.88,11.36,3.97,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,3,,1,4,6,2,,,2,2,2,2,0,0,120,215,0,0,240,23,4,0,0,,,,,,7,15,5,17,4.5,16,5,,21.89,15.89,8.61,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,3,,1,4,6,3,,,2,2,3,2,0,0,100,175,0,0,200,23,3,0,0,,,,,,7,13,3.5,13,3.6,14,3.9,,20.97,13.32,9.49,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,3,,1,4,6,4,,,2,2,2,2,0,8,120,205,0,0,225,21,6,0,0,,,,,,7,18,4.5,17,5.4,17.5,6,,23.9,19.82,8.87,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,3,,1,4,6,5,,,3,1,2,0,0,0,105,182,0,0,195,21,0,0,0,,,,,,7,13,3.5,15,4,15,4,,17.27,12.54,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1035P0007_132_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1035P0007_132,TMS14F1035P0007,132,3,,1,4,5,1,,,6,1,2,0,0,0,150,0,0,0,185,10,0,0,0,,,,,,7,15,4.2,14,3.9,13,3.5,,16.97,13.67,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1035P0007_132_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1035P0007_132,TMS14F1035P0007,132,3,,1,4,5,2,,,1,2,3,2,0,0,100,170,0,0,190,28,4,0,0,,,,,,7,11.5,3.5,10,3,13,4,,24.49,16.98,9.64,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1035P0007_132_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1035P0007_132,TMS14F1035P0007,132,3,,1,4,5,3,,,4,2,3,2,0,0,110,185,0,0,195,23,0,0,0,,,,,,9,16,4.3,15,4.2,14.5,4,,23.16,13.43,4.46,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1035P0007_132_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1035P0007_132,TMS14F1035P0007,132,3,,1,4,5,4,,,5,1,3,0,0,0,120,0,0,0,155,9,0,0,9,,,,,,7,12.5,3.8,13,4,10,3,,17.41,13.26,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1035P0007_132_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1035P0007_132,TMS14F1035P0007,132,3,,1,4,5,5,,,3,2,3,2,0,0,105,175,0,0,180,21,0,0,0,,,,,,7,14,3,14,3.2,12,3.5,,21.15,14.2,4.45,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1310P0004_133_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1310P0004_133,TMS14F1310P0004,133,3,,1,4,4,1,,,1,2,2,3,0,0,50,100,225,0,135,24,4,0,0,,,,,,7,15,4,15.4,4.5,16,5,,23.7,16.99,8,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1310P0004_133_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1310P0004_133,TMS14F1310P0004,133,3,,1,4,4,2,,,2,2,3,3,0,0,50,125,0,133,160,27,10,0,0,,,,,,7,18,4.5,17,4.3,17.5,5,,33.58,19.87,11.44,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1310P0004_133_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1310P0004_133,TMS14F1310P0004,133,3,,1,4,4,3,,,3,2,3,2,0,0,55,115,0,0,130,20,3,0,0,,,,,,7,15.5,4,16.3,9,14,3.7,,25.28,19.85,7.65,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1310P0004_133_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1310P0004_133,TMS14F1310P0004,133,3,,1,4,4,4,,,2,2,3,2,0,0,65,120,0,0,140,23,5,0,0,,,,,,9,17,4,16,4,17,4.5,,25.36,15.99,7.74,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1310P0004_133_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1310P0004_133,TMS14F1310P0004,133,3,,1,4,4,5,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1291P0011_134_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1291P0011_134,TMS14F1291P0011,134,3,,1,4,3,1,,,4,0,0,0,0,0,0,0,0,0,115,0,0,0,0,,,,,,7,15,5,14.5,5,15,4.9,,15.58,0,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1291P0011_134_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1291P0011_134,TMS14F1291P0011,134,3,,1,4,3,2,,,4,1,2,0,0,0,90,0,0,0,115,10,0,0,0,,,,,,7,13,4,12.5,4.5,13,4,,14.59,7.83,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1291P0011_134_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1291P0011_134,TMS14F1291P0011,134,3,,1,4,3,3,,,2,1,3,0,0,0,90,0,0,0,115,8,0,0,0,,,,,,9,14.5,5.2,14,5,12.5,4.5,,17.6,7.11,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1291P0011_134_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1291P0011_134,TMS14F1291P0011,134,3,,1,4,3,4,,,3,0,0,0,0,0,0,0,0,0,105,0,0,0,0,,,,,,7,15,4.9,13,4.3,14,4.5,,16.3,0,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1291P0011_134_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1291P0011_134,TMS14F1291P0011,134,3,,1,4,3,5,,,5,0,0,0,0,0,0,0,0,0,115,0,0,0,0,,,,,,7,14,5,15,5,14,4.5,,14.78,0,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1311P0002_135_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1311P0002_135,TMS14F1311P0002,135,3,,1,4,2,1,,,1,3,2,3,2,0,25,65,135,0,145,17,27,2,0,,,,,,9,11,4,11,3.9,13,4.5,,22.94,19.28,11.03,4.2
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1311P0002_135_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1311P0002_135,TMS14F1311P0002,135,3,,1,4,2,2,,,3,1,2,0,0,0,65,0,0,0,115,26,0,0,0,,,,,,7,11,4,11.2,3.9,13,4.5,,18.34,10.6,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1311P0002_135_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1311P0002_135,TMS14F1311P0002,135,3,,1,4,2,3,,,4,1,2,0,0,0,65,0,0,0,105,15,0,0,0,,,,,,7,9,3.5,8.5,3,9,4,,14.45,10.06,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1311P0002_135_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1311P0002_135,TMS14F1311P0002,135,3,,1,4,2,4,,,4,1,2,0,0,0,95,0,0,0,110,6,0,0,0,,,,,,9,12.5,4,12,4,12.2,4,,13.85,9.66,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1311P0002_135_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1311P0002_135,TMS14F1311P0002,135,3,,1,4,2,5,,,3,3,2,2,2,0,20,80,130,0,120,17,27,3,0,,,,,,9,10,3.5,11,4,11.5,3.5,,20.79,19.71,14.6,8.03
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1208P0007_136_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1208P0007_136,TMS14F1208P0007,136,3,,1,4,1,1,,,1,2,3,3,0,0,45,100,0,0,110,18,3,0,0,,,,,,7,12,5,13.5,4,13,3.5,,17.2,10.89,3.38,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1208P0007_136_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1208P0007_136,TMS14F1208P0007,136,3,,1,4,1,2,,,2,1,3,0,0,0,90,0,0,0,105,4,0,0,0,,,,,,7,14.5,4.5,15,4,14.2,3.8,,17.32,5.96,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1208P0007_136_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1208P0007_136,TMS14F1208P0007,136,3,,1,4,1,3,,,3,2,3,3,0,0,75,130,0,0,135,14,3,0,0,,,,,,7,12.5,3.8,11.5,3.7,10.5,3.6,,17.93,9.37,4.49,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1208P0007_136_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1208P0007_136,TMS14F1208P0007,136,3,,1,4,1,4,,,2,2,3,2,0,0,55,110,0,0,125,16,4,0,0,,,,,,7,15,4.6,14,4.5,13.2,4,,17.42,11.42,4.77,0
2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1208P0007_136_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep1-TMS14F1208P0007_136,TMS14F1208P0007,136,3,,1,4,1,5,,,2,1,3,0,0,0,80,0,0,0,130,14,0,0,0,,,,,,9,16,5.2,15,4.3,15.5,4.5,,17.26,9.61,0,0
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1224P0004_201_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1224P0004_201,TMS14F1224P0004,201,4,,2,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1224P0004_201_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1224P0004_201,TMS14F1224P0004,201,4,,2,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1224P0004_201_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1224P0004_201,TMS14F1224P0004,201,4,,2,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1224P0004_201_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1224P0004_201,TMS14F1224P0004,201,4,,2,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1224P0004_201_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1224P0004_201,TMS14F1224P0004,201,4,,2,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1114P0001_202_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1114P0001_202,TMS13F1114P0001,202,4,,2,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1114P0001_202_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1114P0001_202,TMS13F1114P0001,202,4,,2,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1114P0001_202_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1114P0001_202,TMS13F1114P0001,202,4,,2,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1114P0001_202_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1114P0001_202,TMS13F1114P0001,202,4,,2,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1114P0001_202_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1114P0001_202,TMS13F1114P0001,202,4,,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0004_203_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0004_203,TMS14F1035P0004,203,4,,2,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0004_203_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0004_203,TMS14F1035P0004,203,4,,2,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0004_203_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0004_203,TMS14F1035P0004,203,4,,2,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0004_203_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0004_203,TMS14F1035P0004,203,4,,2,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0004_203_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0004_203,TMS14F1035P0004,203,4,,2,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1194P0002_204_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1194P0002_204,TMS14F1194P0002,204,4,,2,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1194P0002_204_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1194P0002_204,TMS14F1194P0002,204,4,,2,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1194P0002_204_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1194P0002_204,TMS14F1194P0002,204,4,,2,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1194P0002_204_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1194P0002_204,TMS14F1194P0002,204,4,,2,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1194P0002_204_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1194P0002_204,TMS14F1194P0002,204,4,,2,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1036P0007_205_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1036P0007_205,TMS14F1036P0007,205,4,,2,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1036P0007_205_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1036P0007_205,TMS14F1036P0007,205,4,,2,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1036P0007_205_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1036P0007_205,TMS14F1036P0007,205,4,,2,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1036P0007_205_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1036P0007_205,TMS14F1036P0007,205,4,,2,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1036P0007_205_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1036P0007_205,TMS14F1036P0007,205,4,,2,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1208P0007_206_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1208P0007_206,TMS14F1208P0007,206,4,,2,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1208P0007_206_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1208P0007_206,TMS14F1208P0007,206,4,,2,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1208P0007_206_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1208P0007_206,TMS14F1208P0007,206,4,,2,5,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1208P0007_206_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1208P0007_206,TMS14F1208P0007,206,4,,2,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1208P0007_206_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1208P0007_206,TMS14F1208P0007,206,4,,2,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1022P0006_207_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1022P0006_207,TMS14F1022P0006,207,4,,2,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1022P0006_207_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1022P0006_207,TMS14F1022P0006,207,4,,2,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1022P0006_207_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1022P0006_207,TMS14F1022P0006,207,4,,2,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1022P0006_207_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1022P0006_207,TMS14F1022P0006,207,4,,2,5,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1022P0006_207_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1022P0006_207,TMS14F1022P0006,207,4,,2,5,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208,TMS14F1001P0004,208,4,,2,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208,TMS14F1001P0004,208,4,,2,5,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208,TMS14F1001P0004,208,4,,2,5,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208,TMS14F1001P0004,208,4,,2,5,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208,TMS14F1001P0004,208,4,,2,5,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209,TMS14F1297P0019,209,4,,2,5,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
