plant_name,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,plant_number,branching level counting after 21 days|CO_334:0000079,number of nodes after Last branching Level,New nodes Counting after Tag,number of forks at new branching level if existing,New Branching Height if existing,plant height with leaf after 21 days in cm|CO_334:0000123,stem diameter measurement after 21 days,Branching_1-2_diameter after 21 days,Branching_2-3_diameter after 21 days,Branching_3-4_diameter after 21 days
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208,TMS14F1001P0004,208,4,,2,5,8,4,2,3,7,0,25,160,24.27,13.11,8.49,5.45
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1001P0004_208,TMS14F1001P0004,208,4,,2,5,8,5,3,11,0,2,30,230,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209,TMS14F1297P0019,209,4,,2,5,9,1,1,14,7,0,25,170,19.02,12.98,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209,TMS14F1297P0019,209,4,,2,5,9,2,1,3,9,0,30,150,19.55,10.18,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209,TMS14F1297P0019,209,4,,2,5,9,3,0,,10,0,35,145,14.49,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209,TMS14F1297P0019,209,4,,2,5,9,4,2,15,7,3,25,160,20.89,12.24,3.39,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209,TMS14F1297P0019,209,4,,2,5,9,5,2,1,6,0,25,165,28.22,14.21,7.9,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210,TMS14F1291P0011,210,4,,2,6,9,1,0,0,8,0,20,95,16.65,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210,TMS14F1291P0011,210,4,,2,6,9,2,1,7,9,0,15,100,16.64,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210,TMS14F1291P0011,210,4,,2,6,9,3,0,0,10,0,15,100,17.76,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210,TMS14F1291P0011,210,4,,2,6,9,4,0,0,12,0,15,95,12.17,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210,TMS14F1291P0011,210,4,,2,6,9,5,0,0,10,0,15,80,12.08,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211,TMS14F1120P0003,211,4,,2,6,8,1,2,3,10,0,35,155,18.47,11.69,6.6,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211,TMS14F1120P0003,211,4,,2,6,8,2,3,12,3,3,30,165,24.54,17.62,9.64,5.49
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211,TMS14F1120P0003,211,4,,2,6,8,3,2,4,10,0,35,160,18.05,12.02,6.97,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211,TMS14F1120P0003,211,4,,2,6,8,4,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211,TMS14F1120P0003,211,4,,2,6,8,5,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212,TMS14F1306P0015,212,4,,2,6,7,1,1,10,10,0,25,165,19.79,12.37,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212,TMS14F1306P0015,212,4,,2,6,7,2,1,14,10,0,15,160,21.4,11.45,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212,TMS14F1306P0015,212,4,,2,6,7,3,0,0,15,0,25,175,20.92,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212,TMS14F1306P0015,212,4,,2,6,7,4,2,35,2,2,25,175,26.22,9.13,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212,TMS14F1306P0015,212,4,,2,6,7,5,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213,TMS14F1016P0006,213,5,,2,6,6,1,3,4,5,0,10,200,25.57,12.62,7.05,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213,TMS14F1016P0006,213,5,,2,6,6,2,2,6,7,2,25,155,25.53,6.83,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213,TMS14F1016P0006,213,5,,2,6,6,3,2,13,0,3,20,150,18.84,7.4,4.25,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213,TMS14F1016P0006,213,5,,2,6,6,4,2,5,6,3,30,160,17.79,7.17,3.9,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213,TMS14F1016P0006,213,5,,2,6,6,5,2,7,4,2,15,160,17.74,7.68,3.2,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214,TMS14F1312P0003,214,5,,2,6,5,1,1,12,9,0,35,210,17.84,10.71,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214,TMS14F1312P0003,214,5,,2,6,5,2,2,23,8,0,30,210,21.19,14.17,9.76,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214,TMS14F1312P0003,214,5,,2,6,5,3,2,18,6,2,35,220,18.69,12.49,5.65,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214,TMS14F1312P0003,214,5,,2,6,5,4,2,4,12,0,23,225,24.24,16.55,9.33,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214,TMS14F1312P0003,214,5,,2,6,5,5,2,20,3,2,35,210,22.31,10.04,10.71,5.99
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215,TMS14F1262P0002,215,5,,2,6,4,1,2,10,10,0,20,160,26.07,19.85,10.8,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215,TMS14F1262P0002,215,5,,2,6,4,2,2,20,6,2,20,150,23.18,12.48,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215,TMS14F1262P0002,215,5,,2,6,4,3,2,2,10,0,30,160,23.05,13.65,10.68,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215,TMS14F1262P0002,215,5,,2,6,4,4,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215,TMS14F1262P0002,215,5,,2,6,4,5,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216,TMS14F1131P0001,216,5,,2,6,3,1,3,4,6,2,25,195,24.19,14.45,5.89,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216,TMS14F1131P0001,216,5,,2,6,3,2,3,11,3,3,25,210,29.51,20.74,9.76,4.1
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216,TMS14F1131P0001,216,5,,2,6,3,3,3,8,4,3,25,205,25.18,17.93,8.21,2.73
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216,TMS14F1131P0001,216,5,,2,6,3,4,3,4,6,2,35,205,22.81,12.29,6.53,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216,TMS14F1131P0001,216,5,,2,6,3,5,3,9,3,3,10,230,23.45,13.36,7.34,3.84
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217,TMS14F1049P0001,217,5,,2,6,2,1,2,11,5,2,25,170,16.67,9.45,4.24,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217,TMS14F1049P0001,217,5,,2,6,2,2,2,1,5,0,10,165,17.91,9.98,4.52,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217,TMS14F1049P0001,217,5,,2,6,2,3,2,16,0,0,20,180,17.58,10.17,4.79,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217,TMS14F1049P0001,217,5,,2,6,2,4,2,7,7,3,25,170,14.83,7.28,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217,TMS14F1049P0001,217,5,,2,6,2,5,1,5,7,0,20,165,15.06,6.39,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218,TMS13F1461P0002,218,5,,2,6,1,1,1,6,7,0,20,125,16.78,8.93,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218,TMS13F1461P0002,218,5,,2,6,1,2,2,0,8,0,15,125,18.45,8.76,4.48,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218,TMS13F1461P0002,218,5,,2,6,1,3,2,16,0,3,20,120,19.1,9.6,5.63,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218,TMS13F1461P0002,218,5,,2,6,1,4,2,1,6,0,10,165,26.82,12.54,6.61,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218,TMS13F1461P0002,218,5,,2,6,1,5,2,0,8,0,10,170,25.81,14.94,4.67,4.67
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219,TMS14F1300P0008,219,5,,2,7,1,1,3,6,6,,15,195,25.82,16.88,6.24,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219,TMS14F1300P0008,219,5,,2,7,1,2,2,11,7,2,20,160,19.72,8.51,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219,TMS14F1300P0008,219,5,,2,7,1,3,3,12,0,2,15,160,24.76,17.22,7.48,4.45
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219,TMS14F1300P0008,219,5,,2,7,1,4,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219,TMS14F1300P0008,219,5,,2,7,1,5,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220,TMS14F1303P0012,220,5,,2,7,2,1,2,0,9,0,25,160,19.31,11.83,6.84,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220,TMS14F1303P0012,220,5,,2,7,2,2,2,18,0,2,20,150,18.68,9.83,5.63,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220,TMS14F1303P0012,220,5,,2,7,2,3,2,19,1,2,20,155,19.78,9.76,4.58,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220,TMS14F1303P0012,220,5,,2,7,2,4,2,15,2,2,25,150,14.89,9.08,5.34,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220,TMS14F1303P0012,220,5,,2,7,2,5,2,15,3,2,25,140,17.63,9.92,5.17,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221,TMS13F2061P0005,221,5,,2,7,3,1,3,13,4,3,20,180,30.36,17.55,8.92,2.98
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221,TMS13F2061P0005,221,5,,2,7,3,2,2,6,7,0,50,160,29.47,12.82,6.68,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221,TMS13F2061P0005,221,5,,2,7,3,3,2,5,6,0,20,170,23.36,13.07,5.97,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221,TMS13F2061P0005,221,5,,2,7,3,4,3,18,0,3,21,185,29.34,21.44,10.14,5.83
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221,TMS13F2061P0005,221,5,,2,7,3,5,3,11,5,2,25,165,28.49,17.81,11,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222,TMS13F1182P0002,222,5,,2,7,4,1,2,7,11,0,25,230,26.32,16.62,8.63,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222,TMS13F1182P0002,222,5,,2,7,4,2,2,8,3,0,10,220,19.85,12.44,5.83,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222,TMS13F1182P0002,222,5,,2,7,4,3,2,3,7,0,15,185,17.73,11.94,6.93,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222,TMS13F1182P0002,222,5,,2,7,4,4,2,7,8,0,20,200,20.49,16.02,8.13,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222,TMS13F1182P0002,222,5,,2,7,4,5,1,4,8,0,20,195,16.25,7.74,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223,TMS14F1223P0007,223,5,,2,7,5,1,3,0,9,0,30,165,22.86,13.95,8.79,6.24
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223,TMS14F1223P0007,223,5,,2,7,5,2,3,6,4,2,25,175,15.6,12.71,6.74,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223,TMS14F1223P0007,223,5,,2,7,5,3,3,6,4,2,20,170,15.53,11.02,5.64,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223,TMS14F1223P0007,223,5,,2,7,5,4,3,7,4,2,25,180,23.96,16.14,6.6,3.38
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223,TMS14F1223P0007,223,5,,2,7,5,5,2,7,5,2,25,170,14.49,6.84,2.72,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224,TMS14F1311P0002,224,5,,2,7,6,1,1,17,12,0,20,190,19.37,14.89,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224,TMS14F1311P0002,224,5,,2,7,6,2,2,2,8,0,15,170,19.4,12.59,7.44,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224,TMS14F1311P0002,224,5,,2,7,6,3,1,32,12,0,20,165,18.41,14,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224,TMS14F1311P0002,224,5,,2,7,6,4,2,8,10,0,15,177,25.71,13.87,8.51,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224,TMS14F1311P0002,224,5,,2,7,6,5,1,13,12,0,23,163,16.89,9.49,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,7,7,1,1,8,11,0,30,150,17.76,8.05,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,7,7,2,2,13,6,2,15,170,16.21,9.34,3.29,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,7,7,3,2,3,9,0,25,170,17.9,12.69,8.25,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,7,7,4,3,8,7,2,25,180,18.64,14.18,7.58,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,7,7,5,2,5,11,0,25,195,21.54,14.4,8.92,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,7,8,1,1,11,9,0,30,150,19.06,11.27,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,7,8,2,2,11,4,3,20,170,22.05,13.59,7.88,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,7,8,3,2,17,10,2,25,165,23.89,13.66,4.12,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,7,8,4,2,2,9,0,20,180,24.61,14.8,8.84,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,7,8,5,2,17,8,2,20,150,19.71,11.54,3.8,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227,TMS14F1306P0020,227,6,,2,7,9,1,1,8,9,0,35,190,22,12.82,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227,TMS14F1306P0020,227,6,,2,7,9,2,1,6,10,0,35,210,19.27,14.16,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227,TMS14F1306P0020,227,6,,2,7,9,3,0,NA,9,NA,25,175,16.54,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227,TMS14F1306P0020,227,6,,2,7,9,4,2,18,6,2,35,215,25.89,15.97,8.64,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227,TMS14F1306P0020,227,6,,2,7,9,5,0,0,9,NA,22,195,17.54,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1021P0008_228_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1021P0008_228,TMS13F1021P0008,228,6,,2,8,9,1,2,9,9,2,30,185,16.4,9.49,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1021P0008_228_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1021P0008_228,TMS13F1021P0008,228,6,,2,8,9,2,3,3,7,2,30,215,27.9,14.84,7.15,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1021P0008_228_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1021P0008_228,TMS13F1021P0008,228,6,,2,8,9,3,2,2,9,0,35,215,26.73,14.67,7.68,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1021P0008_228_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1021P0008_228,TMS13F1021P0008,228,6,,2,8,9,4,2,2,9,NA,25,210,26.46,15.18,7.82,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1021P0008_228_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1021P0008_228,TMS13F1021P0008,228,6,,2,8,9,5,3,3,5,3,30,195,22.76,13.84,7.86,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1310P0004_229_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1310P0004_229,TMS14F1310P0004,229,6,,2,8,8,1,2,0,6,NA,10,170,18.79,10.83,5.55,
