plant_name,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,plant_number,FieldNotes,Picture,"stem number counting			|CO_334:0000129","branching level counting			|CO_334:0000079","number of forks on branching level 1 counting			|CO_334:0000522","number of forks on branching level 2 counting			|CO_334:0000523","number of forks on branching level 3 counting			|CO_334:0000524","number of forks on branching level 4 counting			|CO_334:0000524-Copy-(0)",Plant height at first branching  Level,Plant height at second branching  Level,Plant height at third branching  Level,Plant height at fourth branching  Level,"plant height with leaf in cm			|CO_334:0000123","number of nodes at branching level 1 counting			|CO_334:0000352","number of nodes at branching level 2 counting			|CO_334:0000363","number of nodes at branching level 3 counting			|CO_334:0000368","number of nodes at branching level 4 counting			|CO_334:0000383","days to first forking event visual observation			|CO_334:0000467","days to second forking event visual observation			|CO_334:0000468","days to senescence on the first branch visual observation			|CO_334:0000518","days to third forking event visual observation			|CO_334:0000469","leaf life span in days			|CO_334:0000049",Leaf Lobe Counting,"leaf_1 lobe length measurement in cm			|CO_334:0000164","leaf_1 lobe Width measurement in cm			|CO_334:0000164-Copy-(0)","leaf_2 lobe length measurement in cm			|CO_334:0000164-Copy-(0)","leaf_2 lobe Width measurement in cm			|CO_334:0000164-Copy-(1)","leaf_3 lobe length measurement in cm - Leaf 1		|CO_334:0000164-Copy-(1)","leaf_3 lobe width measurement in cm			|CO_334:0000165",notes,"stem diameter measurement in cm|month 5			|COMP:0000129",Section_1 from branching_1-2_diameter,section from Branching_2-3_diameter,section from Branching_3-4_diameter
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,3,,1,11,1,3,,,2,1,3,,,,95,,,,140,11,,,,,,,,,7,18.9,5.5,13.5,3.9,12.1,3.2,,18.02,7.08,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,3,,1,11,1,4,,,2,1,3,,,,98,,,,150,12,,,,,,,,,7,19.5,5.2,16.5,4.9,11.4,3.3,,13.8,6.88,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS13F1126P0003_131,TMS13F1126P0003,131,3,,1,11,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132,TMS14F1159P0003,132,3,,1,11,2,1,,,2,2,2,2,,,70,105,,,130,17,3,,,,,,,,7,17.5,5.7,13.7,3.9,14.5,4.7,,17.09,9.27,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132,TMS14F1159P0003,132,3,,1,11,2,2,,,2,1,2,,,,80,,,,120,14,,,,,,,,,7,12.9,4,13,4.1,15,4.5,,18.1,8.37,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132,TMS14F1159P0003,132,3,,1,11,2,3,,,2,2,2,2,,,70,110,,,130,16,2,,,,,,,,7,15.5,5.4,15,4.7,13.3,4.5,,16.05,7.87,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132,TMS14F1159P0003,132,3,,1,11,2,4,,,2,2,2,2,,,50,110,,,130,16,4,,,,,,,,7,16.5,5.5,14,4,135,4.3,,19.26,7.98,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1159P0003_132,TMS14F1159P0003,132,3,,1,11,2,5,,,3,1,2,,,,70,,,,100,7,,,,,,,,,7,15,4.7,12,4,11.5,4,,15.35,6.18,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1019P0015_133_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1019P0015_133,TMS14F1019P0015,133,3,,1,11,3,1,,,1,2,2,2,,,60,100,,,120,13,2,,,,,,,,7,15.5,4.9,13.6,4.8,11.2,4.1,,16.12,7.68,5.1,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1019P0015_133_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1019P0015_133,TMS14F1019P0015,133,3,,1,11,3,2,,,3,2,2,2,,,65,113,,,130,13,3,,,,,,,,7,13.4,4.7,11.7,4,10.7,3.6,,13.2,8.9,4.79,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1019P0015_133_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1019P0015_133,TMS14F1019P0015,133,3,,1,11,3,3,,,4,1,2,,,,105,,,,150,11,,,,,,,,,7,15.5,5.9,12.5,4.7,10.8,3.5,,16.05,5.95,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1019P0015_133_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1019P0015_133,TMS14F1019P0015,133,3,,1,11,3,4,,,1,2,3,3,,,70,125,,,150,19,4,,,,,,,,7,16,5.2,15.3,5.2,12.3,4.2,,20.19,10.01,1.07,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1019P0015_133_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1019P0015_133,TMS14F1019P0015,133,3,,1,11,3,5,,,1,2,2,2,,,68,120,,,145,14,2,,,,,,,,7,13.5,4.4,14.1,4.8,15.2,5,,15.71,8.97,5.56,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1295P0012_134_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1295P0012_134,TMS14F1295P0012,134,3,,1,12,3,1,,,1,2,2,3,,,60,115,,,135,18,4,,,,,,,,7,14.2,3.9,15.2,4.2,13.1,3.5,,19.04,10.76,5.5,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1295P0012_134_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1295P0012_134,TMS14F1295P0012,134,3,,1,12,3,2,,,2,1,3,,,,80,,,,110,9,,,,,,,,,9,14.9,4.2,13.1,3.7,11.2,3,,14.21,6.43,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1295P0012_134_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1295P0012_134,TMS14F1295P0012,134,3,,1,12,3,3,,,1,2,2,2,,,80,134,,,155,18,0,,,,,,,,9,14.6,4.4,14.6,3.9,13.7,3.2,,18.94,7.93,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1295P0012_134_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1295P0012_134,TMS14F1295P0012,134,3,,1,12,3,4,,,1,2,2,3,,,40,100,,,130,15,8,,,,,,,,7,16,4.5,17,4.9,13.5,3.5,,19.3,4.75,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1295P0012_134_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1295P0012_134,TMS14F1295P0012,134,3,,1,12,3,5,,,1,1,3,,,,105,,,,150,10,,,,,,,,,8,16.2,4.5,15.2,4.2,11.5,3,,17.67,5.95,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1300P0002_135_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1300P0002_135,TMS14F1300P0002,135,3,,1,12,2,1,,,3,1,2,,,,125,,,,150,5,,,,,,,,,7,15,5,15.1,5.3,13.7,4.5,,17.25,7.9,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1300P0002_135_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1300P0002_135,TMS14F1300P0002,135,3,,1,12,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1300P0002_135_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1300P0002_135,TMS14F1300P0002,135,3,,1,12,2,3,,,3,0,,,,,,,,,145,,,,,,,,,,7,15.6,5.1,13,4.4,13.1,4.3,,13.26,,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1300P0002_135_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1300P0002_135,TMS14F1300P0002,135,3,,1,12,2,4,,,1,0,,,,,,,,,120,,,,,,,,,,7,12.6,4.5,13.5,4.6,14,4.6,,12.63,,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1300P0002_135_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1300P0002_135,TMS14F1300P0002,135,3,,1,12,2,5,,,3,1,3,,,,128,,,,145,3,,,,,,,,,7,15.5,5.6,15.6,5.5,14.2,4.9,,16.41,6.45,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1287P0008_136_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1287P0008_136,TMS14F1287P0008,136,3,,1,12,1,1,,,1,1,2,,,,135,,,,190,21,,,,,,,,,9,20.9,5.7,15.1,4.2,15.3,4.5,,21.6,10.87,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1287P0008_136_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1287P0008_136,TMS14F1287P0008,136,3,,1,12,1,2,,,2,1,2,,,,132,,,,155,8,,,,,,,,,9,19,5.5,16.9,4.9,12.5,3.7,,16.49,7.03,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1287P0008_136_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1287P0008_136,TMS14F1287P0008,136,3,,1,12,1,3,,,2,1,2,,,,148,,,,168,6,,,,,,,,,9,19.6,5.5,15.4,5,14.3,4.3,,18.43,7.03,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1287P0008_136_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1287P0008_136,TMS14F1287P0008,136,3,,1,12,1,4,,,2,1,2,,,,134,,,,160,8,,,,,,,,,9,16.5,4.9,14.3,4.2,13.3,3.7,,16.08,7.29,,
2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1287P0008_136_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep1-TMS14F1287P0008_136,TMS14F1287P0008,136,3,,1,12,1,5,,,2,2,2,2,,,140,198,,,215,21,1,,,,,,,,9,21.9,5.9,16.5,5,15,4.5,,20.77,10.36,5.19,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1146P0002_201_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1146P0002_201,TMS14F1146P0002,201,4,,2,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1146P0002_201_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1146P0002_201,TMS14F1146P0002,201,4,,2,13,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1146P0002_201_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1146P0002_201,TMS14F1146P0002,201,4,,2,13,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1146P0002_201_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1146P0002_201,TMS14F1146P0002,201,4,,2,13,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1146P0002_201_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1146P0002_201,TMS14F1146P0002,201,4,,2,13,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1315P0008_202_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1315P0008_202,TMS13F1315P0008,202,4,,2,13,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1315P0008_202_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1315P0008_202,TMS13F1315P0008,202,4,,2,13,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1315P0008_202_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1315P0008_202,TMS13F1315P0008,202,4,,2,13,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1315P0008_202_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1315P0008_202,TMS13F1315P0008,202,4,,2,13,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1315P0008_202_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1315P0008_202,TMS13F1315P0008,202,4,,2,13,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0016_203_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0016_203,TMS14F1014P0016,203,4,,2,13,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0016_203_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0016_203,TMS14F1014P0016,203,4,,2,13,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0016_203_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0016_203,TMS14F1014P0016,203,4,,2,13,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0016_203_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0016_203,TMS14F1014P0016,203,4,,2,13,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0016_203_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0016_203,TMS14F1014P0016,203,4,,2,13,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1125P0010_204_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1125P0010_204,TMS14F1125P0010,204,4,,2,14,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1125P0010_204_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1125P0010_204,TMS14F1125P0010,204,4,,2,14,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1125P0010_204_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1125P0010_204,TMS14F1125P0010,204,4,,2,14,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1125P0010_204_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1125P0010_204,TMS14F1125P0010,204,4,,2,14,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1125P0010_204_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1125P0010_204,TMS14F1125P0010,204,4,,2,14,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0012_205_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0012_205,TMS14F1291P0012,205,4,,2,14,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0012_205_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0012_205,TMS14F1291P0012,205,4,,2,14,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0012_205_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0012_205,TMS14F1291P0012,205,4,,2,14,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0012_205_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0012_205,TMS14F1291P0012,205,4,,2,14,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0012_205_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0012_205,TMS14F1291P0012,205,4,,2,14,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1287P0008_206_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1287P0008_206,TMS14F1287P0008,206,4,,2,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1287P0008_206_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1287P0008_206,TMS14F1287P0008,206,4,,2,14,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1287P0008_206_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1287P0008_206,TMS14F1287P0008,206,4,,2,14,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1287P0008_206_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1287P0008_206,TMS14F1287P0008,206,4,,2,14,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1287P0008_206_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1287P0008_206,TMS14F1287P0008,206,4,,2,14,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1310P0015_207_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1310P0015_207,TMS14F1310P0015,207,4,,2,15,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1310P0015_207_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1310P0015_207,TMS14F1310P0015,207,4,,2,15,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1310P0015_207_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1310P0015_207,TMS14F1310P0015,207,4,,2,15,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1310P0015_207_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1310P0015_207,TMS14F1310P0015,207,4,,2,15,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1310P0015_207_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1310P0015_207,TMS14F1310P0015,207,4,,2,15,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0004_208_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0004_208,TMS14F1301P0004,208,4,,2,15,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0004_208_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0004_208,TMS14F1301P0004,208,4,,2,15,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0004_208_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0004_208,TMS14F1301P0004,208,4,,2,15,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0004_208_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0004_208,TMS14F1301P0004,208,4,,2,15,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0004_208_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0004_208,TMS14F1301P0004,208,4,,2,15,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1292P0012_209_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1292P0012_209,TMS14F1292P0012,209,4,,2,15,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1292P0012_209_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1292P0012_209,TMS14F1292P0012,209,4,,2,15,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1292P0012_209_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1292P0012_209,TMS14F1292P0012,209,4,,2,15,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1292P0012_209_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1292P0012_209,TMS14F1292P0012,209,4,,2,15,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1292P0012_209_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1292P0012_209,TMS14F1292P0012,209,4,,2,15,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1295P0012_210_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1295P0012_210,TMS14F1295P0012,210,4,,2,16,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1295P0012_210_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1295P0012_210,TMS14F1295P0012,210,4,,2,16,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1295P0012_210_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1295P0012_210,TMS14F1295P0012,210,4,,2,16,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1295P0012_210_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1295P0012_210,TMS14F1295P0012,210,4,,2,16,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1295P0012_210_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1295P0012_210,TMS14F1295P0012,210,4,,2,16,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1098P0013_211_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1098P0013_211,TMS14F1098P0013,211,4,,2,16,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1098P0013_211_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1098P0013_211,TMS14F1098P0013,211,4,,2,16,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1098P0013_211_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1098P0013_211,TMS14F1098P0013,211,4,,2,16,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1098P0013_211_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1098P0013_211,TMS14F1098P0013,211,4,,2,16,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1098P0013_211_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1098P0013_211,TMS14F1098P0013,211,4,,2,16,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1299P0007_212_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1299P0007_212,TMS14F1299P0007,212,4,,2,16,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1299P0007_212_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1299P0007_212,TMS14F1299P0007,212,4,,2,16,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1299P0007_212_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1299P0007_212,TMS14F1299P0007,212,4,,2,16,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1299P0007_212_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1299P0007_212,TMS14F1299P0007,212,4,,2,16,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
