leaf_name,plot_name,accession_name,plot_number,leaf_no,pedigree,block_number,rep_number,petiole length,leaf lobe length,leaf lobe width,lobe number
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,7,TMEB459/?,2,1,16,16.4,4,6
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,8,TMEB459/?,2,1,16.5,16,4,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,9,TMEB459/?,2,1,17.5,16,3.9,6
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,10,TMEB459/?,2,1,15.5,15,3.8,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,11,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,12,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,13,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,14,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,15,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,16,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,17,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,18,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,19,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,20,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,21,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_22,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,22,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_23,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,23,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_24,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,24,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_25,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,25,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_26,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,26,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_27,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,27,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_28,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,28,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_29,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,29,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119_30,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA000070_119,IITA-TMS-IBA000070,119,30,TMEB459/?,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_1,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,1,IITA-TMS-IBA951181/71173,2,1,21.5,15,4.5,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_2,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,2,IITA-TMS-IBA951181/71173,2,1,18,15,4.7,8
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_3,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,3,IITA-TMS-IBA951181/71173,2,1,23,15.5,4.2,8
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_4,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,4,IITA-TMS-IBA951181/71173,2,1,22,14.5,4.4,8
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_5,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,5,IITA-TMS-IBA951181/71173,2,1,20.7,15,4,8
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_6,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,6,IITA-TMS-IBA951181/71173,2,1,27,16.5,4.3,8
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,7,IITA-TMS-IBA951181/71173,2,1,20,16,4.5,8
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,8,IITA-TMS-IBA951181/71173,2,1,19.7,14,4,8
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,9,IITA-TMS-IBA951181/71173,2,1,20.2,15.5,5,8
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,10,IITA-TMS-IBA951181/71173,2,1,17,14,4,8
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,11,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,12,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,13,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,14,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,15,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,16,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,17,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,18,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,19,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,20,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,21,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_22,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,22,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_23,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,23,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_24,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,24,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_25,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,25,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_26,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,26,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_27,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,27,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_28,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,28,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_29,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,29,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120_30,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA982101_120,IITA-TMS-IBA982101,120,30,IITA-TMS-IBA951181/71173,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_1,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,1,58308/BRANCA DE SANTA CATARINA,2,1,17,12.5,3.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_2,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,2,58308/BRANCA DE SANTA CATARINA,2,1,17.5,12,3.5,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_3,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,3,58308/BRANCA DE SANTA CATARINA,2,1,12.5,3.5,,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_4,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,4,58308/BRANCA DE SANTA CATARINA,2,1,17,13.9,3.7,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_5,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,5,58308/BRANCA DE SANTA CATARINA,2,1,17,12,3.5,6
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_6,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,6,58308/BRANCA DE SANTA CATARINA,2,1,25,12,3.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,7,58308/BRANCA DE SANTA CATARINA,2,1,16,14,3.4,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,8,58308/BRANCA DE SANTA CATARINA,2,1,20,14.5,4.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,9,58308/BRANCA DE SANTA CATARINA,2,1,17.5,12.2,3,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,10,58308/BRANCA DE SANTA CATARINA,2,1,16.5,14,4,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,11,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,12,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,13,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,14,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,15,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,16,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,17,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,18,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,19,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,20,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,21,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_22,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,22,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_23,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,23,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_24,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,24,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_25,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,25,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_26,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,26,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_27,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,27,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_28,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,28,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_29,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,29,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121_30,2021-20.GS.C2.UYT.36.setA.IB-rep1-IITA-TMS-IBA30572_121,IITA-TMS-IBA30572,121,30,58308/BRANCA DE SANTA CATARINA,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_1,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,1,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,15.5,13.5,3.3,6
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_2,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,2,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,14,13.5,3.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_3,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,3,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,17,12.8,3.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_4,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,4,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,16,13,3.5,6
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_5,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,5,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,17.5,13,3.5,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_6,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,6,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,12.5,12.7,3.5,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,7,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,14.5,13.5,3.7,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,8,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,19,13.6,4,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,9,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,20.5,13.5,3.8,6
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,10,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,16.2,15.5,4,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,11,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,12,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,13,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,14,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,15,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,16,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,17,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,18,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,19,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,20,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1114P0001_122,TMS13F1114P0001,122,21,IITA-TMS-IBA070126/IITA-TMS-IBA000355,2,1,,,,
